sampleSize,timing,keycomp
5556000,4493496209,122576090
5561000,4750411462,122690848
5566000,4527001692,122804836
5571000,4701915123,122926255
5576000,5268660323,123036962
5581000,5463501048,123155637
5586000,4382898284,123272679
5591000,4786925710,123385483
5596000,6556015313,123502901
5601000,7673321495,123621523
5606000,5134785905,123737600
5611000,5729599474,123856898
5616000,5269412878,123968369
5621000,4760153577,124083659
5626000,4597673161,124202246
5631000,5237119312,124321301
5636000,5775567946,124437175
5641000,5002933401,124552451
5646000,4545205374,124669447
5651000,5108646743,124786290
5656000,5244948681,124896539
5661000,5430586027,125016439
5666000,4921175028,125133352
5671000,5253427784,125245359
5676000,5198826062,125368204
5681000,5128889771,125480464
5686000,5208321712,125600037
5691000,5117163476,125712776
5696000,5071462315,125830019
5701000,5007017054,125947347
5706000,5033573911,126066277
5711000,5013372613,126185169
5716000,4991928690,126299784
5721000,5502050340,126413885
5726000,5056709307,126530630
5731000,5546897568,126646957
5736000,5412710690,126761278
5741000,4959335661,126877386
5746000,5037249994,127000357
5751000,5420228768,127113775
5756000,5561732236,127227732
5761000,5204284616,127344922
5766000,4921701855,127460686
5771000,4971217830,127581470
5776000,5308518514,127691517
5781000,5194863903,127811306
5786000,4797912551,127923414
5791000,4792744275,128040589
5796000,4641646319,128159018
5801000,4823302419,128279857
5806000,4857485145,128396599
5811000,4912060895,128509805
5816000,4677156447,128626721
5821000,4764936501,128744345
5826000,5087257794,128863680
5831000,5327194910,128979522
5836000,4993000163,129091753
5841000,5223926474,129208952
5846000,5729526641,129328857
5851000,5162384382,129444606
5856000,4880736702,129561150
5861000,5070777790,129677489
5866000,5278528573,129800036
5871000,5064783101,129910912
5876000,4782886719,130022577
5881000,4768256820,130147865
5886000,4762818816,130261921
5891000,4840892920,130372943
5896000,5236166113,130497727
5901000,4780356547,130610365
5906000,4869203845,130726846
5911000,4962728631,130840169
5916000,4742337681,130958659
5921000,4810004280,131078676
5926000,4768912130,131190998
5931000,4861585375,131309140
5936000,5375782667,131428164
5941000,4808915880,131544727
5946000,4772087286,131662063
5951000,5487356912,131773884
5956000,5659198275,131886501
5961000,6533913200,132012578
5966000,5490534071,132124135
5971000,4937105824,132245613
5976000,4847136645,132362945
5981000,4845298805,132474121
5986000,5464198765,132589906
5991000,5343444081,132711545
5996000,5330162229,132823564
6001000,5614420187,132944028
6006000,5667733870,133057923
6011000,4823569643,133174048
6016000,5012796915,133296735
6021000,4837828317,133407212
6026000,4838560617,133524931
6031000,4850973119,133644074
6036000,4843169047,133757810
6041000,4963737785,133873098
6046000,4835730499,133997578
6051000,4994217188,134109960
6056000,5297282625,134226169
6061000,5029436183,134343661
6066000,4928951100,134458382
6071000,4924441564,134571164
6076000,4824587801,134694871
6081000,4908766504,134809204
6086000,4934837552,134924540
6091000,4763292892,135040485
6096000,4811424179,135158115
6101000,4903564932,135270167
6106000,4921056752,135395400
6111000,4918678198,135503633
6116000,4845416395,135620837
6121000,5003203966,135741871
6126000,5389469497,135860524
6131000,4959066105,135972167
6136000,4879843098,136095662
6141000,4963576522,136206066
6146000,4914671109,136325705
6151000,4902807175,136440763
6156000,4922375245,136551821
6161000,4910909421,136673329
6166000,4911059798,136789841
6171000,4972347324,136910289
6176000,5707669370,137026782
6181000,6844524784,137144515
6186000,6218901389,137257720
6191000,7562462163,137371590
6196000,6814096977,137494309
6201000,5517777002,137606893
6206000,5687908321,137723354
6211000,6066303033,137834727
6216000,6148755170,137957224
6221000,4755271759,138076661
6226000,4763053204,138195091
6231000,4813423939,138307748
6236000,5182103784,138422514
6241000,5069765702,138538810
6246000,4841011331,138657116
6251000,5418428398,138777620
6256000,5695848900,138890815
6261000,4931863217,139012617
6266000,4878820476,139120583
6271000,4822084163,139239695
6276000,4856427012,139356575
6281000,4782382868,139474259
6286000,4802606408,139588059
6291000,4932896410,139705347
6296000,5018653252,139826132
6301000,5808977434,139944694
6306000,5262692386,140061869
6311000,4797900852,140182401
6316000,4862375511,140304219
6321000,4813794620,140421697
6326000,4821377788,140544206
6331000,4986702319,140662595
6336000,4837035855,140777008
6341000,4859940804,140897080
6346000,4863099698,141012888
6351000,4931754629,141132975
6356000,4964813317,141255050
6361000,4903106908,141373482
6366000,5008236619,141496978
6371000,4998524198,141610505
6376000,5013717450,141729945
6381000,4862379136,141848177
6386000,4843728364,141970084
6391000,4943607378,142088724
6396000,4868453552,142202099
6401000,4995086936,142325632
6406000,4856890271,142444908
6411000,4837799436,142566120
6416000,4973775920,142684840
6421000,4890188447,142802094
6426000,4935380276,142921001
6431000,5010166663,143039947
6436000,5010796294,143157752
6441000,4905116558,143280662
6446000,4920699068,143392727
6451000,4930792803,143514118
6456000,4826056757,143639446
6461000,4955818788,143758939
6466000,4903297997,143874489
6471000,4885987752,143991496
6476000,4987319955,144109059
6481000,4986002035,144232530
6486000,5044274445,144350114
6491000,4969069392,144467080
6496000,5140489498,144587935
6501000,5126672121,144710910
6506000,4989621188,144826943
6511000,5029846910,144940932
6516000,4994602860,145065298
6521000,4881536732,145187365
6526000,5020484868,145300609
6531000,5381967325,145418609
6536000,5200401055,145538838
6541000,5075296212,145661541
6546000,4934800174,145778663
6551000,4928038278,145896548
6556000,5063035724,146016686
6561000,5117592275,146141362
6566000,5006353100,146254650
6571000,5005218868,146371807
6576000,4980997130,146495315
6581000,5022753910,146615680
6586000,4945979888,146731166
6591000,5165391920,146851955
6596000,5137863855,146968949
6601000,5065455194,147084147
6606000,4956191534,147207723
6611000,5056323155,147327136
6616000,4964743925,147446984
6621000,5836364945,147565320
6626000,6525200717,147681789
6631000,6993747562,147799324
6636000,5604041352,147920130
6641000,6752254534,148044949
6646000,5528586117,148156593
6651000,5156530409,148277721
6656000,5223469651,148397185
6661000,5825596311,148514554
6666000,4991007078,148637549
6671000,5155813279,148756281
6676000,5207677340,148871018
6681000,4980668486,148993618
6686000,4811409188,149115117
6691000,4792047638,149228493
6696000,4857441701,149351365
6701000,5009331565,149472237
6706000,4924847713,149592427
6711000,4783731040,149705638
6716000,4764775929,149829809
6721000,4725620204,149950292
6726000,4811753938,150066340
6731000,4865399203,150185708
6736000,4912961055,150303293
6741000,5075098487,150420763
6746000,5173347240,150540977
6751000,5065262453,150660881
6756000,5047942762,150781514
6761000,5125687260,150896917
6766000,5078136625,151019271
6771000,5035213388,151134029
6776000,5066189666,151252389
6781000,5036956273,151375897
6786000,5075543932,151494683
6791000,5023840624,151610535
6796000,5131813987,151733206
6801000,5106721450,151853229
6806000,5322146925,151971016
6811000,5040735094,152091187
6816000,5220007159,152211645
6821000,5148182425,152326498
6826000,5188529114,152444012
6831000,5026335570,152566133
6836000,5209756271,152690938
6841000,5042102314,152805234
6846000,5091774014,152926186
6851000,5143610724,153044386
6856000,5026030911,153161894
6861000,5166742021,153284037
6866000,5408413328,153398983
6871000,5117170151,153523950
6876000,5290989432,153644571
6881000,5205691246,153757694
6886000,5115112162,153873032
6891000,5362120392,153997317
6896000,5068351190,154119878
6901000,4988175372,154239539
6906000,5006746493,154355185
6911000,5086685682,154478391
6916000,4886824155,154593589
6921000,4910686222,154710516
6926000,5150977439,154833905
6931000,5172713504,154953823
6936000,5011940293,155073678
6941000,4921702120,155191924
6946000,5198206463,155302637
6951000,5000791694,155432962
6956000,4996456071,155550029
6961000,4917574754,155668607
6966000,5194451856,155787398
6971000,5006859407,155904115
6976000,4915590798,156022994
6981000,4984369053,156145574
6986000,4908672648,156264346
6991000,5343074732,156383392
6996000,5029218654,156495951
7001000,4938628659,156620288
7006000,4895004740,156739597
7011000,5013903412,156862584
7016000,5008799704,156981767
7021000,5022234328,157095102
7026000,5152179489,157217621
7031000,5301063758,157332453
7036000,4957727455,157459045
7041000,5037677904,157579904
7046000,5041615973,157696542
7051000,5111620156,157812399
7056000,5225572022,157929424
7061000,4997007954,158049498
7066000,5157751415,158172402
7071000,4976678008,158292709
7076000,5071073525,158405814
7081000,5041790936,158527110
7086000,5009999500,158648096
7091000,5075737665,158765046
7096000,4994591097,158888278
7101000,5007111091,159004263
7106000,5455976444,159123736
7111000,5156923897,159251707
7116000,5323377568,159359534
7121000,5112281216,159480151
7126000,5146777904,159599630
7131000,5112227489,159720819
7136000,5085212997,159838398
7141000,5176337548,159958670
7146000,5080311371,160075579
7151000,5004450893,160197961
7156000,5083813532,160318008
7161000,5050804004,160432734
7166000,5304035560,160554485
7171000,5118992511,160673234
7176000,5308056415,160799656
7181000,5259509344,160916667
7186000,5106117948,161029979
7191000,5106635627,161155831
7196000,5053273515,161273937
7201000,5127624414,161394131
7206000,5078709414,161513019
7211000,5100068415,161629988
7216000,5029821174,161750821
7221000,5298536538,161866777
7226000,5105003893,161990479
7231000,5041237157,162110411
7236000,5243865139,162223957
7241000,5276465635,162348215
7246000,5085776288,162475908
7251000,5157834689,162587169
7256000,5045608364,162709502
7261000,5084870015,162824140
7266000,5038498496,162941198
7271000,5096864099,163058024
7276000,5235999233,163177888
7281000,5213537200,163294846
7286000,5159268550,163409058
7291000,5339477753,163541293
7296000,5199802912,163655077
7301000,5474542892,163774630
7306000,5211818490,163886712
7311000,5055328388,164010591
7316000,5168131516,164131878
7321000,5193531515,164255653
7326000,5112891607,164371926
7331000,5129211222,164491647
7336000,5261343216,164620324
7341000,5146511564,164732517
7346000,5185031746,164859348
7351000,5115116220,164980849
7356000,5130446954,165097691
7361000,5339933154,165218645
7366000,5236433934,165347558
7371000,5104643043,165459701
7376000,5133316123,165588341
7381000,5147923270,165703155
7386000,5228592585,165825504
7391000,5205467892,165948887
7396000,5313008893,166073277
7401000,5328737880,166190045
7406000,5135500803,166309823
7411000,5219983899,166437348
7416000,5261018581,166557681
7421000,5401959898,166674746
7426000,5371307188,166800757
7431000,5146801423,166922604
7436000,5222354091,167046219
7441000,5321268500,167165815
7446000,5221445933,167291341
7451000,5288268696,167407030
7456000,5202196868,167534089
7461000,5267478202,167653445
7466000,5203226536,167776648
7471000,5286904340,167894567
7476000,5211901736,168012403
7481000,5402322139,168137672
7486000,5401857063,168266958
7491000,5218941144,168380016
7496000,5401107804,168503543
7501000,5315250939,168625988
7506000,5328260741,168743846
7511000,5308073641,168867887
7516000,5312868483,169000689
7521000,5218567605,169115032
7526000,6183884547,169232029
7531000,5325176926,169350671
7536000,5255683134,169473156
7541000,5520550596,169600313
7546000,5291121753,169715573
7551000,5393866517,169843908
7556000,5333837395,169959309
7561000,5422247761,170089122
7566000,5231421180,170204931
7571000,5293979327,170329269
7576000,5320064781,170445915
7581000,5317936503,170572429
7586000,5383686932,170690520
7591000,5382886051,170812016
7596000,5299570307,170943485
7601000,5584536871,171058274
7606000,5404105051,171186084
7611000,5391674912,171299485
7616000,5457141664,171419975
7621000,5303931393,171542139
7626000,5353719248,171667880
7631000,5336819628,171791408
7636000,5400385629,171911047
7641000,5338211431,172041515
7646000,5357121729,172159476
7651000,5486605882,172280178
7656000,5341618243,172396720
7661000,5786740023,172520956
7666000,5336730093,172641502
7671000,5613583307,172761747
7676000,5392156308,172884294
7681000,5384185919,173006002
7686000,5361946811,173128245
7691000,5545313385,173258229
7696000,5456295304,173371080
7701000,5397312470,173493742
7706000,5404579497,173620185
7711000,5588861436,173738324
7716000,5716829220,173853766
7721000,5487630729,173979408
7726000,5538919463,174105558
7731000,5352011003,174226765
7736000,5433259379,174342769
7741000,5448247729,174465087
7746000,5431863654,174590110
7751000,5412392162,174712991
7756000,5419417154,174832826
7761000,5412536357,174955660
7766000,5440042252,175076762
7771000,5469473299,175201176
7776000,5658201308,175317307
7781000,5526749779,175438535
7786000,5366425098,175562665
7791000,5384264612,175686398
7796000,5424502292,175808698
7801000,5382856426,175928218
7806000,5429747353,176055457
7811000,5377713264,176172077
7816000,5365998874,176296562
7821000,5473998638,176412612
7826000,5448691266,176535093
7831000,5492164535,176659668
7836000,5664758832,176781727
7841000,5446656963,176896601
7846000,5453816219,177025943
7851000,5494320081,177147323
7856000,5426470895,177264114
7861000,5500053984,177382790
7866000,5405543788,177513852
7871000,5641536002,177634472
7876000,5617134245,177752368
7881000,5489577918,177881099
7886000,5619726337,177992927
7891000,5797544011,178123657
7896000,5395585230,178241742
7901000,5557497270,178362825
7906000,5440751746,178486326
7911000,5504165018,178604853
7916000,5463499919,178732763
7921000,5429808813,178857879
7926000,5519806710,178976457
7931000,5582885897,179097646
7936000,5553176353,179217942
7941000,5650347092,179330165
7946000,5592708239,179458789
7951000,5761160413,179573990
7956000,5594309647,179702335
7961000,5566065424,179822789
7966000,5506636884,179945755
7971000,5551405776,180071377
7976000,5774990355,180198829
7981000,5747538993,180309355
7986000,5853140498,180433743
7991000,5635623245,180560183
7996000,5366273265,180683245
8001000,5366845432,180799921
8006000,5692225495,180920193
8011000,5368864039,181040928
8016000,5438579687,181163318
8021000,5443288060,181281820
8026000,5416767374,181409827
8031000,5447452735,181525702
8036000,5502493865,181654558
8041000,5423161702,181777584
8046000,5582047945,181896934
8051000,5375178046,182018382
8056000,5434644544,182136208
8061000,5554823487,182260968
8066000,5519912096,182385283
8071000,5462028860,182506367
8076000,5453101262,182623208
8081000,5417824048,182750594
8086000,5609957943,182868452
8091000,5455913370,183001356
8096000,5595884799,183117571
8101000,5481430487,183239567
8106000,5486323793,183360559
8111000,5512795225,183478026
8116000,5565956290,183597953
8121000,5697584597,183731100
8126000,5501201899,183848616
8131000,5506181658,183968026
8136000,5510485588,184093002
8141000,5385294994,184212946
8146000,5384647504,184330443
8151000,5537101325,184451609
8156000,5457588145,184580091
8161000,5490701225,184692422
8166000,5551006280,184819241
8171000,5569061273,184940166
8176000,5714447631,185067008
8181000,5790267137,185184681
8186000,5603703784,185306207
8191000,5594718131,185430051
8196000,5528237812,185553559
8201000,5537924334,185673816
8206000,5526151915,185794804
8211000,5471409974,185919163
8216000,5600900462,186037697
8221000,5548195141,186166889
8226000,5491825782,186280635
8231000,5484324251,186407808
8236000,5761158247,186525842
8241000,5746260015,186645943
8246000,5561000063,186767524
8251000,5528709873,186889999
8256000,5613385597,187015852
8261000,5522852200,187139810
8266000,5616844838,187257995
8271000,5554446812,187380256
8276000,5486349177,187501998
8281000,5388267863,187624528
8286000,5446042334,187736978
8291000,5548537040,187870583
8296000,5348837290,187992872
8301000,5575332736,188110337
8306000,5518772174,188235790
8311000,5612745757,188361957
8316000,5530459862,188476308
8321000,5564372830,188601209
8326000,5529997444,188710295
8331000,5358898014,188843787
8336000,5308669043,188960175
8341000,5330670080,189089905
8346000,5491990121,189202506
8351000,5663129088,189330128
8356000,5531867438,189452752
8361000,5512833454,189571072
8366000,5647161297,189694091
8371000,5307578449,189814775
8376000,5371039156,189935936
8381000,6375111659,190058228
8386000,6009495799,190179637
8391000,5715485336,190297165
8396000,5798623913,190423779
8401000,6055037913,190555104
8406000,6053347396,190672638
8411000,6036029023,190806609
8416000,6290983109,190925795
8421000,6615858664,191051603
8426000,6621216792,191172518
8431000,6134346979,191297080
8436000,6280270151,191424226
8441000,6123945672,191545936
8446000,6326406434,191667319
8451000,6631965374,191799005
8456000,6293680504,191917316
8461000,6302555517,192049612
8466000,6298681075,192168814
8471000,6153185448,192292282
8476000,6443788152,192425800
8481000,7193281175,192540534
8486000,7201440237,192668071
8491000,6841926415,192791442
8496000,6433378822,192913773
8501000,6535437578,193036981
8506000,6447800519,193170074
8511000,6459947493,193292181
8516000,6391317198,193415304
8521000,6681948778,193539787
8526000,6705539997,193667592
8531000,6669839754,193784984
8536000,6737334548,193911566
8541000,6759669974,194034962
8546000,6364908588,194157179
8551000,6799836545,194285213
8556000,6743880624,194404262
8561000,6615961366,194529925
8566000,6611309226,194660061
8571000,6771021276,194777880
8576000,6922319297,194902646
8581000,6849968837,195029799
8586000,6555722906,195149783
8591000,6877279733,195276248
8596000,6927233293,195394046
8601000,6562508077,195532290
8606000,6906926027,195650650
8611000,7017912778,195778793
8616000,7251914990,195894816
8621000,7117940332,196024822
8626000,7010997806,196155364
8631000,7232022672,196271411
8636000,7052533909,196396547
8641000,7094798996,196521878
8646000,6900906797,196641279
8651000,6897068502,196779117
8656000,6767526764,196903323
8661000,6229125519,197015892
8666000,6261452219,197142139
8671000,6244578176,197262424
8676000,6247488400,197391269
8681000,6378187313,197512530
8686000,6226988603,197635253
8691000,6569042635,197761828
8696000,6451270319,197887162
8701000,6403963311,198017750
8706000,6207834287,198139611
8711000,6561762754,198265392
8716000,6423215372,198393767
8721000,6220213351,198509070
8726000,6348811075,198629568
8731000,6529666954,198764250
8736000,6268585414,198886349
8741000,6801730845,199006205
8746000,6268253906,199131122
8751000,6204944681,199260382
8756000,6289457336,199379094
8761000,6350316955,199500179
8766000,6297451397,199626400
8771000,6407399865,199749757
8776000,6333173113,199874607
8781000,6269924896,199996419
8786000,6313141977,200127939
8791000,6763264161,200256232
8796000,6301693040,200377389
8801000,6368373625,200498777
8806000,6491803191,200627402
8811000,6301813910,200745381
8816000,6314007096,200873182
8821000,6440423874,201004141
8826000,6363708930,201116003
8831000,6369605923,201245299
8836000,6355585871,201364973
8841000,6698355454,201493527
8846000,6450255551,201626742
8851000,6496354937,201746396
8856000,6400375541,201866386
8861000,6452201512,201994767
8866000,6528551554,202118702
8871000,6382320779,202235400
8876000,6502020700,202355542
8881000,6413664544,202494446
8886000,6388550306,202602263
8891000,6738035667,202739758
8896000,6715435539,202864104
8901000,7003734462,202992378
8906000,6462886871,203113943
8911000,6603220354,203233799
8916000,6264100410,203356117
8921000,6473719691,203491711
8926000,6486441424,203608383
8931000,6240438223,203733095
8936000,6661265641,203861570
8941000,6881901997,203981296
8946000,6761609282,204100985
8951000,6469803143,204231183
8956000,6500723345,204350459
8961000,6304862050,204483111
8966000,6493659919,204604658
8971000,6634021362,204722571
8976000,6432152155,204851900
8981000,6399227207,204979363
8986000,6873722385,205103811
8991000,6392833645,205228043
8996000,6449167705,205345073
9001000,6578812871,205473419
9006000,6423475056,205602803
9011000,6579641496,205719580
9016000,6443536255,205851626
9021000,6526827683,205977075
9026000,6483669990,206104345
9031000,6423162600,206227894
9036000,6789818191,206344204
9041000,6428314635,206471973
9046000,6618821735,206593997
9051000,6593576629,206719634
9056000,7317553196,206840842
9061000,6625942420,206959879
9066000,6962205997,207083469
9071000,6768393868,207220038
9076000,6617655974,207338367
9081000,7393168071,207469631
9086000,7454852104,207599983
9091000,7241397056,207707486
9096000,7395084956,207837225
9101000,7233473596,207967272
9106000,7306606971,208080891
9111000,7438175991,208203332
9116000,7353883041,208343362
9121000,7127954967,208457734
9126000,7611933800,208583779
9131000,7254051422,208708242
9136000,7205427087,208832393
9141000,7470460016,208954632
9146000,7108520104,209081357
9151000,7500797454,209211580
9156000,7425861085,209331356
9161000,7442029386,209462091
9166000,7663876186,209585984
9171000,7683158078,209697841
9176000,7442579644,209827277
9181000,7447214485,209947423
9186000,7663957313,210080767
9191000,7460607578,210204277
9196000,7615705417,210325971
9201000,7027469804,210452785
9206000,8101494761,210575489
9211000,7231158315,210703212
9216000,6925366431,210827418
9221000,7065599870,210951786
9226000,6817449930,211067649
9231000,7380810064,211191327
9236000,7418048798,211321941
9241000,7854106276,211446905
9246000,7576686116,211570901
9251000,7446853364,211703494
9256000,7558720028,211817543
9261000,6934636415,211948309
9266000,7266984221,212070077
9271000,7246992844,212197331
9276000,7499525975,212315570
9281000,7941097348,212445665
9286000,7835904666,212571985
9291000,7266765011,212693481
9296000,7399876237,212814427
9301000,7248946137,212933555
9306000,7433024999,213070977
9311000,6876816434,213190549
9316000,7345593599,213307329
9321000,7404177140,213440527
9326000,9063020148,213565090
9331000,9492608905,213683446
9336000,8138375126,213818225
9341000,7981277536,213940755
9346000,8204965729,214059082
9351000,7875730184,214193273
9356000,7699753395,214315665
9361000,7498216005,214424142
9366000,7474378541,214550563
9371000,7654371064,214687017
9376000,7638307598,214811527
9381000,7597471851,214929362
9386000,7428169185,215048988
9391000,7360778682,215178583
9396000,7585779096,215305518
9401000,7603861221,215440428
9406000,7547661926,215549520
9411000,7901883442,215680522
9416000,7598057559,215806422
9421000,7956957598,215931767
9426000,7616916947,216039164
9431000,7672132926,216175696
9436000,8406545557,216302668
9441000,7997044598,216415453
9446000,7713587534,216540049
9451000,7824263689,216652093
9456000,8177731296,216770972
9461000,7484557857,216883255
9466000,7158134292,217007769
9471000,7550350667,217135169
9476000,7677991181,217243821
9481000,7659951513,217362559
9486000,7848129398,217479929
9491000,8335898033,217604135
9496000,7722886565,217709419
9501000,7952071424,217823422
9506000,7754143765,217946140
9511000,7794859798,218065551
9516000,8129732917,218191530
9521000,7284203106,218306103
9526000,7290142617,218427082
9531000,8767717008,218536458
9536000,10056914935,218656262
9541000,9292824924,218786153
9546000,8044003264,218896018
9551000,7164827771,219013577
9556000,7142929404,219122003
9561000,7472045958,219253127
9566000,8202848854,219355616
9571000,7799863020,219482500
9576000,8125304561,219602180
9581000,7516689293,219718240
9586000,7375203285,219836363
9591000,7516153550,219956437
9596000,7473970076,220070866
9601000,7623464062,220193848
9606000,7788133933,220306910
9611000,7981048008,220418080
9616000,7846715432,220544418
9621000,8716009863,220658995
9626000,7800185399,220777687
9631000,7597794022,220887428
9636000,7763525749,221009870
9641000,7904460779,221130056
9646000,8022548625,221253633
9651000,8203787692,221370384
9656000,7851485336,221489192
9661000,10098352460,221616990
9666000,11447632947,221720708
9671000,8237338973,221839449
9676000,7432628223,221958479
9681000,7878687251,222077987
9686000,7829086349,222195478
9691000,8029266334,222305775
9696000,8152712364,222425991
9701000,7852793805,222550701
9706000,7721489966,222663575
9711000,7597272945,222789564
9716000,8893030013,222905914
9721000,7892711018,223018418
9726000,7374678672,223141172
9731000,7493469058,223252046
9736000,8540293657,223376741
9741000,7696157325,223493676
9746000,7631656061,223611725
9751000,7598560310,223723246
9756000,7580701326,223850220
9761000,7715702725,223962092
9766000,7759719416,224073720
9771000,7710835181,224198107
9776000,8858449899,224325984
9781000,8579366398,224439324
9786000,8787439280,224554341
9791000,8985501229,224674044
9796000,7536732538,224792987
9801000,7934195348,224902546
9806000,7688585677,225028161
9811000,7675776464,225139260
9816000,7700318059,225262254
9821000,7567784911,225379219
9826000,8274231253,225488000
9831000,7838189231,225612220
9836000,7774492071,225727930
9841000,7818970124,225845121
9846000,7906325948,225962250
9851000,7743989341,226086390
9856000,7971710123,226208219
9861000,7864632008,226320132
9866000,7842569275,226434898
9871000,7739119888,226557397
9876000,8126632699,226672330
9881000,7938584854,226791725
9886000,8723317931,226914548
9891000,7934830758,227021937
9896000,8064546564,227145785
9901000,7779759723,227257416
9906000,7909592767,227382056
9911000,8010983619,227499433
9916000,7997496473,227614739
9921000,7925256068,227729038
9926000,7926709955,227846348
9931000,8177366159,227968637
9936000,8215887642,228087581
9941000,8260156271,228199705
9946000,7903467990,228330707
9951000,7965508043,228443213
9956000,8028979719,228556369
9961000,7985745987,228677440
9966000,7911969977,228799857
9971000,7983482040,228911754
9976000,8348108550,229032326
9981000,8160716508,229153301
9986000,8315575138,229267129
9991000,8088407167,229377741
9996000,8021052988,229507934
