sampleSize,timing,keycomp
4541000,7240317398,103824420
4546000,7342247300,103946819
4551000,7337122425,104065179
4556000,7435982176,104188299
4561000,7444663254,104311885
4566000,7353582174,104433237
4571000,7249850525,104557521
4576000,8797215178,104678655
4581000,10301076322,104800721
4586000,9092201461,104922120
4591000,8446883989,105045299
4596000,7674351849,105167928
4601000,8352264679,105289419
4606000,7422168572,105412200
4611000,7810832124,105533812
4616000,7333047920,105656211
4621000,7276943817,105776919
4626000,7263544413,105903433
4631000,7362116931,106021192
4636000,7158598035,106145341
4641000,7234663383,106267740
4646000,7111893110,106387799
4651000,7236131860,106509212
4656000,7370686213,106633888
4661000,7700948543,106753648
4666000,7483273079,106879222
4671000,7617565192,106999792
4676000,7594530429,107121889
4681000,7564166612,107243864
4686000,7510346251,107369078
4691000,7598022795,107486979
4696000,7603664681,107611607
4701000,7821851331,107731149
4706000,7600296036,107853902
4711000,7790069074,107976338
4716000,7593969644,108098061
4721000,7595272941,108219477
4726000,7600069325,108344023
4731000,7571343832,108463613
4736000,7488048907,108589516
4741000,8004551084,108711358
4746000,7782556241,108834398
4751000,7813711114,108955484
4756000,7863208273,109076916
4761000,7864392213,109200425
4766000,7633193057,109321377
4771000,7527331837,109445401
4776000,7472806350,109567060
4781000,7473556736,109690896
4786000,7739605521,109815778
4791000,7442083483,109933192
4796000,7822563453,110055432
4801000,7488340272,110180942
4806000,7569489467,110301512
4811000,7567465619,110422791
4816000,7492562061,110544290
4821000,7427855257,110669286
4826000,7900796223,110792421
4831000,7540082550,110911193
4836000,7499834885,111035446
4841000,7537855858,111158608
4846000,7612829495,111281529
4851000,7965887695,111402236
4856000,7572624423,111525492
4861000,7487192635,111648455
4866000,7586563679,111772699
4871000,7740280488,111891395
4876000,7762258683,112014493
4881000,7509122771,112139406
4886000,7615126609,112261798
4891000,7635378203,112383226
4896000,7739799813,112506028
4901000,7941607116,112627806
4906000,8077666299,112747052
4911000,8027469725,112872909
4916000,7714112197,112995102
4921000,7843916820,113116821
4926000,7781413624,113238611
4931000,7638665537,113362668
4936000,7758228215,113485036
4941000,7868231679,113608699
4946000,7838879667,113729711
4951000,8116898799,113851167
4956000,7816862718,113974462
4961000,7714145275,114095287
4966000,7774497368,114219236
4971000,7713850343,114341619
4976000,7692328263,114461489
4981000,7899158553,114585498
4986000,7829393897,114708677
4991000,7984397635,114830238
4996000,7788788985,114954352
5001000,7889255521,115076728
5006000,7812746861,115197222
5011000,7731993870,115319489
5016000,7906671583,115440181
5021000,7933757964,115565805
5026000,8054917989,115688491
5031000,8067843157,115809666
5036000,8152685756,115933112
5041000,7884073763,116056695
5046000,7845501283,116177075
5051000,7603761343,116299722
5056000,7888335675,116420504
5061000,7802895997,116544856
5066000,7812994957,116668713
5071000,7885109746,116790831
5076000,8069625878,116914533
5081000,7877552920,117036345
5086000,7881693448,117159436
5091000,8065228708,117278508
5096000,8119202237,117402065
5101000,8076918623,117524994
5106000,7928988977,117644324
5111000,8074826709,117770911
5116000,8349744587,117892900
5121000,7868329123,118015384
5126000,8026373930,118137473
5131000,7996142227,118260050
5136000,7928141785,118383523
5141000,8050354125,118504573
5146000,8005629264,118628275
5151000,7964346424,118749545
5156000,8104868050,118875942
5161000,7982229707,118993971
5166000,8088104413,119117946
5171000,8178678012,119240756
5176000,8003547980,119363294
5181000,7985316789,119486158
5186000,9093674818,119609192
5191000,7972507144,119728071
5196000,8306075856,119851939
5201000,8143062429,119974523
5206000,8170860903,120096963
5211000,8001821136,120218620
5216000,8019559023,120345373
5221000,8128222282,120461697
5226000,8128932783,120588064
5231000,8115880789,120709234
5236000,8373259139,120832368
5241000,8199172034,120955418
5246000,8215261105,121075478
5251000,8127399403,121199099
5256000,8211934042,121324638
5261000,8103735553,121445859
5266000,8246987034,121568557
5271000,8190299830,121691735
5276000,8445995047,121816523
5281000,8424744872,121938232
5286000,8228426909,122061613
5291000,8156981689,122184547
5296000,8412129323,122306647
5301000,8188904329,122432110
5306000,8263638060,122554717
5311000,8856374844,122676828
5316000,8462674625,122802364
5321000,8207481560,122922613
5326000,8356792402,123046554
5331000,8242496045,123169252
5336000,8227774539,123291961
5341000,8297351847,123415431
5346000,8400536867,123538189
5351000,8638179337,123660091
5356000,8372421811,123783840
5361000,8221109364,123906557
5366000,8343718287,124030518
5371000,8315024520,124152651
5376000,8271998740,124274718
5381000,8463197311,124398492
5386000,8441488470,124521139
5391000,8660078229,124646804
5396000,8435120811,124769011
5401000,8407974482,124891859
5406000,8364898463,125012295
5411000,8324386604,125138389
5416000,8646413295,125258636
5421000,8465217603,125382117
5426000,8849871452,125506110
5431000,8545465841,125628916
5436000,8507497118,125749182
5441000,8638680750,125874415
5446000,8499054197,125997502
5451000,8589150611,126121793
5456000,8734062789,126241507
5461000,8537031172,126366420
5466000,9088235448,126488258
5471000,8727539542,126615767
5476000,8554677570,126735394
5481000,8739038506,126857366
5486000,8933532126,126980726
5491000,8736092692,127105530
