sampleSize,value,timing,keycomp
50000,374,22138043,2877727
50000,375,20529152,2868622
50000,376,26767112,2886165
50000,377,25809571,2867306
50000,378,29444720,2873624
50000,379,26050623,2863592
50000,380,23327104,2868435
50000,381,22903605,2874090
50000,382,26272228,2878720
50000,383,25692576,2877136
50000,384,24402348,2865081
50000,385,23126544,2876444
50000,386,24929820,2876879
50000,387,27487842,2862497
50000,388,23589499,2883147
50000,389,26852762,2876147
50000,390,29260356,3768913
50000,391,35038897,5247907
50000,392,37208911,5244754
50000,393,37882436,5238811
50000,394,35921776,5279775
50000,395,37999456,5266218
50000,396,39642241,5244502
50000,397,38221383,5243844
50000,398,38209600,5255561
50000,399,37009307,5279287
50000,400,36764851,5262424
50000,401,37156173,5242194
50000,402,37254937,5260007
50000,403,44000213,5246306
50000,404,44938239,5238014
50000,405,41674630,5278672
50000,406,37512515,5242371
50000,407,41650232,5268721
50000,408,41566143,5260404
50000,409,41100573,5275398
50000,410,33191717,5252771
50000,411,33067661,5248360
50000,412,33113447,5262334
50000,413,33544086,5241185
50000,414,38884156,5262849
50000,415,36028021,5254965
50000,416,31557175,5242991
50000,417,33555146,5266746
50000,418,32101934,5269412
50000,419,35440186,5277582
50000,420,43529922,5263233
50000,421,44521025,5238518
50000,422,37214998,5251074
50000,423,34085477,5267622
50000,424,30759080,5252829
50000,425,34887897,5239062
50000,426,31788723,5283654
50000,427,33834168,5250468
50000,428,35677915,5278963
50000,429,36196919,5270698
50000,430,36464840,5227753
50000,431,37810240,5246234
50000,432,32077003,5268178
50000,433,34054508,5250121
50000,434,35174094,5264352
50000,435,37714470,5254827
50000,436,46649614,5269855
50000,437,35363355,5275781
50000,438,40949330,5273953
50000,439,35891495,5249998
50000,440,35866230,5237810
50000,441,37095865,5261837
50000,442,37653066,5270545
50000,443,36742110,5286798
50000,444,36497471,5286871
50000,445,37299896,5265051
50000,446,46573337,5254637
50000,447,40018005,5272212
50000,448,43564490,5245711
50000,449,42586054,5284469
50000,450,38507808,5256789
50000,451,37241255,5266585
50000,452,35185436,5256057
50000,453,43413650,5267355
50000,454,39635856,5270182
50000,455,35735916,5248865
50000,456,39108418,5246809
50000,457,41714728,5270902
50000,458,43490955,5268186
50000,459,42082891,5256030
50000,460,44244459,5223255
50000,461,46611147,5247463
50000,462,39124637,5276985
50000,463,37415643,5252033
50000,464,35918765,5245661
50000,465,38761498,5268017
50000,466,35184333,5254849
50000,467,36917278,5267884
50000,468,34436078,5255304
50000,469,38625356,5251160
50000,470,38284698,5250761
50000,471,38107400,5267190
50000,472,42454628,5265221
50000,473,36302578,5272238
50000,474,36756568,5274883
50000,475,35644894,5288948
50000,476,49340642,5259740
50000,477,48120391,5248705
50000,478,40102942,5260274
50000,479,34113112,5261472
50000,480,36802986,5243011
50000,481,36796611,5258404
50000,482,35547416,5262603
50000,483,40523271,5258465
50000,484,40192010,5258726
50000,485,39311333,5283768
50000,486,49652742,5264499
50000,487,42798753,5296259
50000,488,41318950,5255970
50000,489,36678266,5272899
50000,490,38487848,5264518
50000,491,35547047,5271633
50000,492,36388771,5240854
50000,493,36362417,5264970
50000,494,40018225,5243749
50000,495,35641790,5269855
50000,496,35238070,5236917
50000,497,38729928,5267934
50000,498,34558968,5254522
50000,499,37546818,5237575
50000,500,34794206,5254984
50000,501,36868609,5252127
50000,502,38584888,5268485
50000,503,35701115,5287449
50000,504,36543466,5270776
50000,505,34485694,5276381
50000,506,36494829,5280988
50000,507,36988401,5206369
50000,508,37767374,5262463
50000,509,42269301,5247511
50000,510,41338676,5242700
50000,511,35388064,5267628
50000,512,36246617,5282127
50000,513,38103976,5286431
50000,514,35386977,5251093
50000,515,35605772,5244970
50000,516,42050846,5242881
50000,517,46993954,5278967
50000,518,45098394,5266639
50000,519,34425800,5288921
50000,520,35754027,5242278
50000,521,38698984,5256608
50000,522,39276078,5263416
50000,523,36826335,5276501
50000,524,35319256,5231452
50000,525,36441247,5240342
50000,526,35435919,5235079
50000,527,38260167,5248731
50000,528,38964733,5258480
50000,529,36813133,5287497
50000,530,36507495,5260700
50000,531,35427830,5240415
50000,532,39103112,5252165
50000,533,45655194,5271592
50000,534,51248314,5254214
50000,535,39096182,5242151
50000,536,40845204,5254726
50000,537,34831066,5288352
50000,538,49045775,5298224
50000,539,48328787,5269058
50000,540,46492377,5260488
50000,541,40735960,5239873
50000,542,38727515,5278040
50000,543,33809679,5263257
50000,544,36344778,5222291
50000,545,36116585,5258911
50000,546,37965688,5239231
50000,547,41645276,5241627
50000,548,35391756,5240462
50000,549,37219525,5266269
50000,550,35311243,5268542
50000,551,36075621,5244979
50000,552,36880246,5273690
50000,553,37989976,5259329
50000,554,39416727,5266778
50000,555,37037211,5267534
50000,556,34892946,5253709
50000,557,35417456,5280891
50000,558,36906524,5244447
50000,559,35925653,5238948
50000,560,38095898,5247775
50000,561,36151984,5273966
50000,562,35732702,5244754
50000,563,33539205,5282950
50000,564,34727771,5268240
50000,565,35597789,5256128
50000,566,36124674,5277318
50000,567,36689135,5241766
50000,568,37628035,5273539
50000,569,36618894,5242481
50000,570,35023114,5240441
50000,571,36290903,5265075
50000,572,33878931,5258125
50000,573,41945519,5274916
50000,574,48683587,5266061
50000,575,49949306,5267666
50000,576,37172646,5252790
50000,577,35207947,5253172
50000,578,37469982,5240459
50000,579,37406676,5240178
50000,580,35348825,5254382
50000,581,35189710,5290641
50000,582,35663187,5255328
50000,583,36633308,5258824
50000,584,37075057,5245931
50000,585,36851012,5259111
50000,586,36933779,5257748
50000,587,41818386,5285694
50000,588,35503212,5271780
50000,589,39805664,5253844
50000,590,46005470,5242155
50000,591,56600856,5253471
50000,592,47332010,5244337
50000,593,41525743,5241696
50000,594,41955293,5265436
50000,595,39562483,5258741
50000,596,46716839,5256538
50000,597,41593175,5256782
50000,598,38501259,5272270
50000,599,37021541,5260540
50000,600,36942151,5267709
50000,601,34926979,5234719
50000,602,38379564,5247815
50000,603,37068292,5257293
50000,604,37216095,5269647
50000,605,39264786,5294518
50000,606,36310484,5287247
50000,607,36309086,5256378
50000,608,35120498,5263979
50000,609,35659674,5249937
50000,610,39179834,5258323
50000,611,34752847,5260174
50000,612,39315680,5288297
50000,613,38150761,5257688
50000,614,35750030,5242461
50000,615,35452355,5239952
50000,616,37519591,5239059
50000,617,36479285,5281349
50000,618,34305720,5259930
50000,619,35748275,5246346
50000,620,40099540,5255050
50000,621,34926186,5271001
50000,622,35664549,5271716
50000,623,36439433,5267801
50000,624,37466323,5270503
50000,625,37468795,5276917
50000,626,34358134,5249694
50000,627,37020802,5255202
50000,628,34468756,5235575
50000,629,38661439,5296959
50000,630,47308163,5238429
50000,631,46900584,5251937
50000,632,39425591,5242015
50000,633,37907334,5269821
50000,634,37401109,5245591
50000,635,41415696,5258755
50000,636,39454155,5253599
50000,637,38961052,5262154
50000,638,36450651,5243827
50000,639,36996697,5263710
50000,640,34972510,5275608
50000,641,34318378,5266962
50000,642,35548037,5256473
50000,643,36457837,5253786
50000,644,43163816,5262399
50000,645,48002377,5268052
50000,646,48564778,5281259
50000,647,46160222,5264810
50000,648,41575088,5277412
50000,649,37775041,5274007
50000,650,42375869,5286960
50000,651,45519359,5257489
50000,652,40801157,5263141
50000,653,38415399,5250731
50000,654,39830397,5274522
50000,655,36921155,5243982
50000,656,36597995,5247495
50000,657,34708938,5263497
50000,658,39062868,5271193
50000,659,36642763,5254027
50000,660,37226910,5264711
50000,661,39383230,5275553
50000,662,37727568,5242684
50000,663,33249018,5264728
50000,664,35375706,5233594
50000,665,37010052,5271305
50000,666,36726909,5263613
50000,667,35807712,5266244
50000,668,37608644,5279457
50000,669,34234020,5258305
50000,670,36595254,5275020
50000,671,35661323,5265504
50000,672,34262929,5278533
50000,673,36786757,5256419
50000,674,39270602,5286539
50000,675,38741537,5256768
50000,676,38798427,5241675
50000,677,36331710,5262922
50000,678,36196508,5275999
50000,679,37594838,5259957
50000,680,36999232,5242029
50000,681,35948541,5268493
50000,682,36988996,5252705
50000,683,35322770,5254463
50000,684,34322089,5286303
50000,685,37685242,5264658
50000,686,45285480,5279736
50000,687,48250281,5252056
50000,688,41114159,5252496
50000,689,38083718,5292137
50000,690,37854473,5275574
50000,691,34172577,5284808
50000,692,39693024,5270822
50000,693,38155623,5251619
50000,694,36978238,5269308
50000,695,36712806,5256889
50000,696,40452640,5274826
50000,697,43664965,5286671
50000,698,41892427,5249735
50000,699,37676309,5288228
50000,700,35969607,5250861
50000,701,43025379,5254361
50000,702,46390195,5261132
50000,703,45337271,5260021
50000,704,37610296,5274731
50000,705,40408052,5258459
50000,706,44356903,5269172
50000,707,42403552,5264094
50000,708,40231065,5245133
50000,709,40737469,5257688
50000,710,37993818,5232008
50000,711,34127957,5255775
50000,712,37756640,5280703
50000,713,38069622,5230240
50000,714,38223790,5273505
50000,715,36397309,5246481
50000,716,36306279,5270269
50000,717,37173271,5266487
50000,718,34363263,5251324
50000,719,36463722,5255221
50000,720,38167578,5278082
50000,721,34319447,5267368
50000,722,37040323,5245640
50000,723,37379065,5246177
50000,724,35719100,5277354
50000,725,42604433,5254133
50000,726,39445317,5270915
50000,727,37506353,5266231
50000,728,37014205,5257424
50000,729,35225837,5253922
50000,730,41746076,5259297
50000,731,40173593,5262982
50000,732,43340896,5258538
50000,733,40891119,5258134
50000,734,43865048,5265144
50000,735,42147654,5266777
50000,736,40515968,5248173
50000,737,40675729,5297649
50000,738,41360752,5276588
50000,739,43686597,5279156
50000,740,49060921,5269082
50000,741,49619918,5225369
50000,742,46632590,5270472
50000,743,37097011,5265673
50000,744,34955947,5272657
50000,745,38805873,5258909
50000,746,44225861,5290362
50000,747,43810780,5269987
50000,748,43707978,5239402
50000,749,41521815,5246834
50000,750,42929251,5278043
50000,751,40847064,5265834
50000,752,39237596,5253555
50000,753,36608225,5288306
50000,754,37386618,5281743
50000,755,46774689,5276798
50000,756,46929477,5264780
50000,757,47410636,5266466
50000,758,41533905,5282212
50000,759,40787473,5270232
50000,760,40967157,5283830
50000,761,42803339,5245724
50000,762,38424942,5260581
50000,763,36902226,5286217
50000,764,37030181,5279370
50000,765,39201930,5250428
50000,766,40608223,5271742
50000,767,42385407,5257647
50000,768,39302471,5278818
50000,769,33470273,5255642
50000,770,30262557,5260078
50000,771,34508809,5248794
50000,772,37890272,5265856
50000,773,39275048,5258099
50000,774,34169201,5271449
50000,775,35098882,5260367
50000,776,32854781,5271338
50000,777,32941136,5288814
50000,778,38376066,5281090
50000,779,37479052,5251414
50000,780,34907466,5283341
50000,781,52139713,8890414
50000,782,55456551,10140344
50000,783,58347104,10123870
50000,784,53506804,10118596
50000,785,57214110,10076582
50000,786,55418546,10070448
50000,787,53251978,10145931
50000,788,54830010,10103542
50000,789,57451563,10079076
50000,790,60924828,10106821
50000,791,80357866,10110846
50000,792,76502344,10102759
50000,793,85772936,10046069
50000,794,73278364,10083131
50000,795,72631771,10123499
50000,796,81666433,10124783
50000,797,76338473,10112598
50000,798,66251362,10075855
50000,799,79852929,10115811
50000,800,80776548,10111334
50000,801,69730335,10035582
50000,802,78033762,10042256
50000,803,72498341,10067259
50000,804,70396399,10114578
50000,805,59607201,10077507
50000,806,59931112,10068917
50000,807,62298404,10112233
50000,808,65372277,10114744
50000,809,59360272,10069520
50000,810,57672184,10113642
50000,811,60651015,10082932
50000,812,58139017,10103894
50000,813,59367312,10078222
50000,814,60369058,10085337
50000,815,61368910,10072653
50000,816,61416252,10032938
50000,817,60560085,10118634
50000,818,59804684,10087682
50000,819,62787023,10117906
50000,820,61975168,10086324
50000,821,62823326,10089449
50000,822,60084471,10088138
50000,823,82903851,10178446
50000,824,79215806,10093780
50000,825,62497806,10024331
50000,826,60984817,10124789
50000,827,61349435,10083997
50000,828,61664993,10117062
50000,829,62305594,10166595
50000,830,57316195,10098009
50000,831,61718319,10110687
50000,832,59458139,10048703
50000,833,79090805,10084630
50000,834,71444763,10066690
50000,835,68979548,10063624
50000,836,70179368,10112562
50000,837,73788503,10116212
50000,838,63420789,10120547
50000,839,60057139,10075876
50000,840,60242167,10084503
50000,841,63042879,10057485
50000,842,71165550,10128526
50000,843,63315794,10107427
50000,844,58812255,10142550
50000,845,60287052,10067212
50000,846,59580854,10057776
50000,847,58702288,10114546
50000,848,59773532,10093529
50000,849,58800205,10133828
50000,850,62710354,10041795
50000,851,60707965,10021172
50000,852,63384363,10080297
50000,853,61171303,10116903
50000,854,60426911,10083203
50000,855,72589912,10044880
50000,856,64962665,10101060
50000,857,75989150,10115839
50000,858,81070951,10051255
50000,859,63050486,10106501
50000,860,61006260,10117404
50000,861,60572866,10154234
50000,862,60802017,10076395
50000,863,63248233,10069025
50000,864,59690973,10099979
50000,865,60762918,10057520
50000,866,61541029,10160733
50000,867,85512638,10063175
50000,868,69806985,10063565
50000,869,68536467,10122751
50000,870,65456652,10005516
50000,871,71082779,10137044
50000,872,94802280,10059963
50000,873,64716901,10112873
50000,874,60444319,10103676
50000,875,60660619,10064320
50000,876,59208899,10102376
50000,877,62331424,10131397
50000,878,60964349,10090429
50000,879,63855917,10109091
50000,880,63749511,10097019
50000,881,61329248,10128917
50000,882,65776585,10108095
50000,883,62443225,10068198
50000,884,63654614,10035441
50000,885,59266374,10091514
50000,886,75393990,10071369
50000,887,73013054,10086221
50000,888,63933967,10098622
50000,889,60526653,10084619
50000,890,62633478,10111065
50000,891,81818014,10125470
50000,892,64247777,10114541
50000,893,57093746,10077521
50000,894,62726729,9970817
50000,895,61080798,10078654
50000,896,67788782,10053519
50000,897,61291108,10117826
50000,898,59728102,10085254
50000,899,60322209,10069513
50000,900,85015278,10107723
50000,901,67016636,10147143
50000,902,69343191,10113869
50000,903,68115921,10127592
50000,904,69916755,10144424
50000,905,62076623,10086378
50000,906,59418866,10080841
50000,907,71759355,10126951
50000,908,60830508,10108213
50000,909,57604794,10091971
50000,910,59798858,10084749
50000,911,61782137,10102281
50000,912,59229799,10084675
50000,913,60732650,10084290
50000,914,57230166,10116155
50000,915,60673528,10077298
50000,916,61014135,10113077
50000,917,64349725,10115228
50000,918,72977689,10057839
50000,919,72830716,10100560
50000,920,60931590,10100369
50000,921,59283144,10069329
50000,922,58785547,10135211
50000,923,61448429,10100353
50000,924,60052035,10101370
50000,925,76850466,10071752
50000,926,70638735,10124921
50000,927,61343394,10088987
50000,928,61514669,10034922
50000,929,59473818,10111229
50000,930,58041047,10122528
50000,931,59874290,10111387
50000,932,61398603,10055684
50000,933,61578682,10114994
50000,934,86199362,10101355
50000,935,65035443,10053087
50000,936,65516842,10136919
50000,937,69497757,10103735
50000,938,67494902,10097987
50000,939,58225207,10050098
50000,940,58776934,10074237
50000,941,63392881,10115747
50000,942,61955706,10093923
50000,943,60511900,10070800
50000,944,58395437,10111276
50000,945,60290664,10084864
50000,946,58172255,10087154
50000,947,74855334,10071220
50000,948,61432809,10086541
50000,949,63189702,10110759
50000,950,64820426,10046098
50000,951,67325343,10071480
50000,952,59446209,10125268
50000,953,59241148,10144421
50000,954,59540396,10099273
50000,955,59908760,10089151
50000,956,58574207,10094756
50000,957,60989094,10069021
50000,958,62888457,10087307
50000,959,63743098,10115995
50000,960,86893762,10094694
50000,961,66154707,10098571
50000,962,63428683,10091045
50000,963,58799671,10075769
50000,964,78993764,10110496
50000,965,75073692,10108620
50000,966,63635750,10086795
50000,967,75797963,10045672
50000,968,92378871,10055315
50000,969,77912623,10101488
50000,970,88443388,10066221
50000,971,69276820,10101457
50000,972,67666498,10107252
50000,973,61691998,10086517
50000,974,56610937,10041939
50000,975,54444772,10154212
50000,976,56800757,10051211
50000,977,62978783,10121003
50000,978,62274275,10086180
50000,979,62946945,10101364
50000,980,65560491,10094726
50000,981,72162757,10148449
50000,982,64954868,10093514
50000,983,66024835,10061444
50000,984,62286995,10111529
50000,985,61249988,10101450
50000,986,63878785,10070111
50000,987,60741852,10068579
50000,988,61364727,10148766
50000,989,67817395,10056541
50000,990,77177527,10119607
50000,991,68086712,10134905
50000,992,78098492,10092083
50000,993,86099455,10000871
50000,994,59284852,10053563
50000,995,58811199,10074140
50000,996,63707104,10117545
50000,997,56204523,10066491
50000,998,57342281,10154876
50000,999,53745377,10076332
