sampleSize,value,timing,keycomp
100000,90,20502915,2375152
100000,91,21982398,2376106
100000,92,21720808,2372933
100000,93,21042959,2375459
100000,94,21969126,2369187
100000,95,21960206,2373368
100000,96,21315022,2371479
100000,97,24300456,2751270
100000,98,24813448,3477216
100000,99,25567115,3476753
100000,100,25414303,3477773
100000,101,27936011,3496033
100000,102,26927888,3484397
100000,103,27654336,3486228
100000,104,25889231,3490117
100000,105,27479017,3489695
100000,106,25134032,3490010
100000,107,23590390,3477273
100000,108,25947716,3486184
100000,109,24631355,3495038
100000,110,23747953,3481633
100000,111,24242445,3486321
100000,112,25964485,3490023
100000,113,25553281,3488443
100000,114,28868138,3499092
100000,115,31466159,3485247
100000,116,26627053,3492643
100000,117,26642279,3500498
100000,118,28560204,3497433
100000,119,31135100,3493550
100000,120,26016858,3488261
100000,121,28198165,3497443
100000,122,33527086,3495372
100000,123,27955833,3494392
100000,124,26065413,3488263
100000,125,24817996,3498308
100000,126,24690469,3496820
100000,127,27549089,3493199
100000,128,30455838,3489782
100000,129,25131203,3492811
100000,130,23539685,3497872
100000,131,26029752,3489230
100000,132,24281028,3496902
100000,133,25981956,3493934
100000,134,24724455,3486270
100000,135,25200557,3489069
100000,136,25282752,3482215
100000,137,26337323,3492014
100000,138,25988273,3499439
100000,139,24577454,3495180
100000,140,25345090,3496207
100000,141,27134586,3492987
100000,142,27787778,3490430
100000,143,26197031,3496145
100000,144,25212590,3494056
100000,145,24902192,3486985
100000,146,25536703,3496885
100000,147,24923988,3493534
100000,148,27265127,3499674
100000,149,25132250,3502506
100000,150,26247083,3487956
100000,151,25965520,3489883
100000,152,25112487,3496317
100000,153,25302690,3497363
100000,154,25250677,3492537
100000,155,31182641,3492144
100000,156,27951694,3504584
100000,157,25201011,3499119
100000,158,24802915,3497314
100000,159,24984335,3502048
100000,160,25695028,3497341
100000,161,25612770,3494868
100000,162,26223208,3500716
100000,163,31114824,3497092
100000,164,24406742,3502295
100000,165,26388152,3500307
100000,166,24936935,3498848
100000,167,23644886,3506226
100000,168,25237616,3503028
100000,169,24366115,3484474
100000,170,24651031,3499602
100000,171,25151191,3498300
100000,172,24266604,3508528
100000,173,27713876,3487688
100000,174,25174305,3495130
100000,175,25257424,3501808
100000,176,27340413,3502293
100000,177,27435739,3493040
100000,178,24771118,3504860
100000,179,29805690,3507345
100000,180,27023699,3497606
100000,181,27293711,3499157
100000,182,26933843,3501820
100000,183,25702221,3501671
100000,184,29116056,3497655
100000,185,24756040,3503485
100000,186,25145139,3502362
100000,187,26742636,3503722
100000,188,25103352,3508170
100000,189,27506879,3497194
100000,190,26712840,3500697
100000,191,25644367,3500368
100000,192,33156451,3493692
100000,193,32935294,3498882
100000,194,25149288,3498659
100000,195,31365509,5105519
100000,196,44673037,5831307
100000,197,38943950,5827636
100000,198,38537399,5837446
100000,199,39284893,5832846
100000,200,34382669,5799339
100000,201,33291183,5809664
100000,202,34944673,5834718
100000,203,40149343,5805129
100000,204,33519072,5823509
100000,205,31826873,5827103
100000,206,36648009,5839179
100000,207,36202584,5827249
100000,208,34152561,5832845
100000,209,33084777,5837624
100000,210,33488613,5843677
100000,211,35197028,5818870
100000,212,35563322,5827976
100000,213,35875162,5830849
100000,214,33171093,5830382
100000,215,32265794,5831749
100000,216,35536453,5831706
100000,217,35523833,5820428
100000,218,33734114,5809169
100000,219,36188011,5819175
100000,220,38000393,5833572
100000,221,36529578,5829462
100000,222,39845111,5828733
100000,223,36140280,5823534
100000,224,38037968,5837555
100000,225,36352349,5832900
100000,226,37377028,5846567
100000,227,36879281,5832237
100000,228,41254770,5820000
100000,229,37624234,5844056
100000,230,36375096,5826224
100000,231,35732532,5821287
100000,232,34656920,5834954
100000,233,34577485,5822077
100000,234,35954377,5840073
100000,235,35737505,5831498
100000,236,33338404,5853031
100000,237,36917180,5829883
100000,238,35556322,5839503
100000,239,39223636,5834030
100000,240,44089050,5816067
100000,241,38024103,5823719
100000,242,37315131,5838701
100000,243,39322202,5829664
100000,244,40875073,5829510
100000,245,42902067,5855217
100000,246,39693101,5844417
100000,247,35505293,5834058
100000,248,35105192,5855903
100000,249,47962031,5843627
100000,250,51267829,5820509
100000,251,56676569,5837117
100000,252,40056639,5849329
100000,253,34783653,5829870
100000,254,39918588,5836812
100000,255,56503351,5831862
100000,256,42753704,5834706
100000,257,45118506,5844095
100000,258,38798403,5836751
100000,259,34846000,5828587
100000,260,37195310,5815794
100000,261,35544960,5838841
100000,262,37627120,5848879
100000,263,34490415,5821661
100000,264,38491817,5816343
100000,265,34289007,5845651
100000,266,35220235,5822816
100000,267,35191009,5844142
100000,268,37522761,5834058
100000,269,37759086,5834827
100000,270,32756234,5836594
100000,271,34101794,5833257
100000,272,33364273,5831428
100000,273,34962531,5838571
100000,274,33250397,5816171
100000,275,33484044,5852697
100000,276,36688354,5852191
100000,277,36855963,5843560
100000,278,35945050,5831449
100000,279,33437385,5835415
100000,280,37788213,5848898
100000,281,33116753,5840537
100000,282,35026844,5858786
100000,283,33340683,5827379
100000,284,34862041,5838186
100000,285,37393242,5845001
100000,286,39690240,5821831
100000,287,35161805,5841022
100000,288,35686168,5834489
100000,289,38254529,5838850
100000,290,40172647,5829277
100000,291,41704759,5847104
100000,292,42899516,5827402
100000,293,41281839,5823409
100000,294,42837107,5845841
100000,295,38431772,5841129
100000,296,42516437,5837938
100000,297,40052045,5858609
100000,298,37204517,5832505
100000,299,39172161,5851066
100000,300,45632202,5838992
100000,301,36961541,5818617
100000,302,40770814,5833111
100000,303,51069611,5843543
100000,304,42284812,5848442
100000,305,40681396,5816022
100000,306,37934457,5845186
100000,307,36523426,5837817
100000,308,37352072,5834872
100000,309,41348367,5830078
100000,310,45934089,5866112
100000,311,35167058,5825783
100000,312,47246173,5848231
100000,313,44674627,5860912
100000,314,51827176,5853968
100000,315,51902675,5838081
100000,316,39216714,5832634
100000,317,37230705,5816874
100000,318,41701919,5836879
100000,319,54539202,5837007
100000,320,53350770,5856727
100000,321,48523347,5844814
100000,322,37282284,5839996
100000,323,32995344,5851190
100000,324,34356707,5847775
100000,325,34414469,5833068
100000,326,34460738,5838667
100000,327,36813893,5833678
100000,328,34089915,5850590
100000,329,35128702,5836609
100000,330,33530931,5843800
100000,331,35130199,5830442
100000,332,41176198,5837628
100000,333,41364492,5850653
100000,334,34753946,5845533
100000,335,34991494,5859504
100000,336,40144444,5825488
100000,337,37204667,5845502
100000,338,36185191,5840741
100000,339,37848742,5824250
100000,340,35465643,5844145
100000,341,38198590,5822821
100000,342,39223727,5852723
100000,343,38686938,5860473
100000,344,36873432,5837616
100000,345,33075645,5842099
100000,346,35059837,5841528
100000,347,36381644,5838043
100000,348,33716692,5843625
100000,349,51266264,5843192
100000,350,53882340,5841558
100000,351,68639807,5852592
100000,352,38225104,5840557
100000,353,34345371,5845195
100000,354,55618886,5817503
100000,355,48755986,5842498
100000,356,60241673,5840126
100000,357,37145220,5836151
100000,358,39005947,5819626
100000,359,52769511,5841286
100000,360,46249302,5869524
100000,361,46596645,5851622
100000,362,44053281,5831560
100000,363,40090082,5824071
100000,364,49148724,5857996
100000,365,39821982,5841324
100000,366,39355707,5859373
100000,367,49063848,5844151
100000,368,41812770,5825565
100000,369,41553893,5861768
100000,370,38991011,5838876
100000,371,36711915,5839767
100000,372,38915504,5839099
100000,373,37494814,5843545
100000,374,37410348,5830776
100000,375,35263008,5856917
100000,376,37232099,5839414
100000,377,35226625,5849682
100000,378,38356724,5836837
100000,379,35337614,5863028
100000,380,41383130,5839282
100000,381,56588255,5839957
100000,382,62394474,5826692
100000,383,53467289,5830773
100000,384,50790775,5862833
100000,385,46329945,5859136
100000,386,48741218,5853207
100000,387,40530806,5842255
100000,388,44889708,5840781
100000,389,40716384,5833352
100000,390,66614850,7640905
100000,391,103886429,10638324
100000,392,70694522,10600570
100000,393,87993870,10629384
100000,394,83608161,10597020
100000,395,74507573,10643189
100000,396,74449079,10641258
100000,397,79098642,10618783
100000,398,76596137,10597653
100000,399,65855113,10629490
100000,400,65442509,10606473
100000,401,59749282,10614022
100000,402,56496919,10630489
100000,403,57849960,10666715
100000,404,53054976,10623812
100000,405,54817732,10590610
100000,406,56562782,10614125
100000,407,55679154,10624484
100000,408,54140443,10604956
100000,409,56527483,10631659
100000,410,78612897,10583132
100000,411,60374601,10597248
100000,412,56417236,10630365
100000,413,56356165,10581215
100000,414,55154261,10620411
100000,415,62427298,10612762
100000,416,56762307,10628946
100000,417,58443890,10668517
100000,418,56924881,10569686
100000,419,54578245,10664659
100000,420,56821353,10602341
100000,421,59311717,10612737
100000,422,56373638,10599153
100000,423,65307373,10596984
100000,424,66062952,10622601
100000,425,63218690,10605600
100000,426,62914324,10638463
100000,427,55901763,10628865
100000,428,55106279,10604856
100000,429,59432781,10619725
100000,430,57738664,10597439
100000,431,64974584,10635757
100000,432,66897614,10624051
100000,433,54033736,10640248
100000,434,62751056,10638596
100000,435,56247184,10596386
100000,436,67010574,10582241
100000,437,59577731,10592119
100000,438,61547940,10609950
100000,439,64045654,10620155
100000,440,60139569,10610153
100000,441,57659611,10614264
100000,442,58991275,10593329
100000,443,58189145,10583275
100000,444,54762915,10649835
100000,445,55511941,10635807
100000,446,56539651,10646674
100000,447,64051078,10610262
100000,448,68853564,10608919
100000,449,63994995,10623049
100000,450,52113916,10663387
100000,451,55417370,10599869
100000,452,63273386,10646877
100000,453,53545539,10628683
100000,454,57151060,10630048
100000,455,60906675,10615848
100000,456,52537502,10604091
100000,457,56841596,10602360
100000,458,64825317,10634646
100000,459,59666146,10612974
100000,460,54344230,10663273
100000,461,56126566,10614888
100000,462,53029168,10628472
100000,463,65000526,10631416
100000,464,55436693,10612444
100000,465,59512315,10609187
100000,466,53404179,10581505
100000,467,61099631,10638224
100000,468,59073344,10624902
100000,469,56274790,10622936
100000,470,54861809,10608535
100000,471,53797645,10597067
100000,472,55056555,10613147
100000,473,65075100,10632873
100000,474,57529518,10644251
100000,475,60766500,10591620
100000,476,79908715,10610271
100000,477,50613725,10625823
100000,478,52343522,10624518
100000,479,59060596,10619609
100000,480,59290745,10623583
100000,481,57716096,10617402
100000,482,64061609,10621106
100000,483,61677283,10617683
100000,484,61196933,10599773
100000,485,54925290,10602503
100000,486,54448066,10600598
100000,487,58719346,10628241
100000,488,54923274,10645510
100000,489,55841347,10591523
100000,490,53002680,10608075
100000,491,57889820,10600096
100000,492,51153658,10615449
100000,493,69311448,10585475
100000,494,56948864,10627795
100000,495,56199902,10666010
100000,496,57731442,10604912
100000,497,64594216,10609994
100000,498,57120094,10627992
100000,499,58517710,10596802
100000,500,61464566,10620156
100000,501,58039680,10608574
100000,502,54549252,10611157
100000,503,61454436,10618800
100000,504,65126426,10627638
100000,505,56239671,10622810
100000,506,52324067,10626322
100000,507,57046178,10564507
100000,508,52119819,10639729
100000,509,56075349,10615154
100000,510,52055726,10626921
100000,511,60039248,10638883
100000,512,52461516,10640250
100000,513,96571171,10607874
100000,514,56937527,10639378
100000,515,54753354,10637679
100000,516,54831665,10648265
100000,517,55365428,10602199
100000,518,56838414,10588711
100000,519,55982141,10651721
100000,520,54189508,10599705
100000,521,56590030,10626886
100000,522,54158087,10579601
100000,523,57088766,10634467
100000,524,62968333,10596225
100000,525,60181999,10596528
100000,526,58510194,10605594
100000,527,60265276,10584056
100000,528,56607168,10610935
100000,529,79114336,10613865
100000,530,61839608,10615313
100000,531,53982505,10625097
100000,532,67895855,10621030
100000,533,61918849,10632173
100000,534,67851977,10648380
100000,535,57256545,10599155
100000,536,56538047,10608606
100000,537,58074147,10652050
100000,538,55875016,10618926
100000,539,59187305,10649408
100000,540,64438070,10637784
100000,541,66963607,10644185
100000,542,66680578,10635962
100000,543,54436202,10596867
100000,544,54477788,10627947
100000,545,56606141,10592387
100000,546,52810979,10629449
100000,547,55425150,10630388
100000,548,62847735,10622240
100000,549,64275952,10625683
100000,550,54361709,10624148
100000,551,58939630,10638336
100000,552,79300471,10611083
100000,553,62209534,10596719
100000,554,56573277,10611802
100000,555,55620403,10599789
100000,556,73320231,10586865
100000,557,77680369,10593573
100000,558,93089792,10637600
100000,559,61400714,10617038
100000,560,53409738,10635337
100000,561,60720541,10594433
100000,562,60398196,10595486
100000,563,61136258,10608178
100000,564,91330158,10628442
100000,565,114247059,10645950
100000,566,88784167,10623758
100000,567,52738894,10595630
100000,568,56733056,10654664
100000,569,59638557,10614665
100000,570,53332627,10621523
100000,571,60913291,10602080
100000,572,70622280,10625559
100000,573,57882441,10626905
100000,574,58496051,10644413
100000,575,66796626,10623346
100000,576,55209254,10612828
100000,577,56411859,10648048
100000,578,52626408,10631655
100000,579,57859091,10625590
100000,580,55854924,10598544
100000,581,64077157,10567415
100000,582,54487647,10651194
100000,583,59942849,10620708
100000,584,58141864,10602446
100000,585,60419161,10622552
100000,586,55027555,10620651
100000,587,58811412,10613496
100000,588,62223441,10664438
100000,589,53576876,10623666
100000,590,61863668,10618435
100000,591,63559259,10610513
100000,592,53163975,10615483
100000,593,56353504,10583556
100000,594,58096104,10601354
100000,595,62852359,10618950
100000,596,57219170,10639900
100000,597,64038018,10621206
100000,598,55152759,10634732
100000,599,56297690,10564156
100000,600,56424809,10631370
100000,601,55480263,10613968
100000,602,57984002,10649244
100000,603,56301739,10630633
100000,604,50955190,10606132
100000,605,57151275,10567698
100000,606,55688254,10624574
100000,607,63654587,10610700
100000,608,63771924,10605210
100000,609,54574464,10616836
100000,610,61919306,10618897
100000,611,53898197,10635423
100000,612,60023529,10602727
100000,613,58767340,10608282
100000,614,60430563,10669710
100000,615,72614769,10595882
100000,616,67978138,10655762
100000,617,91202542,10599597
100000,618,69999639,10600821
100000,619,64065291,10607852
100000,620,58520419,10636224
100000,621,67167596,10573988
100000,622,58162326,10636658
100000,623,65078596,10647394
100000,624,64303271,10597127
100000,625,61135789,10643995
100000,626,62466564,10609579
100000,627,56486522,10645981
100000,628,57031285,10632561
100000,629,61053287,10613407
100000,630,54784388,10625615
100000,631,57674588,10630361
100000,632,59712259,10620447
100000,633,55757743,10625295
100000,634,59386581,10606486
100000,635,61110635,10606492
100000,636,56230248,10642772
100000,637,69020728,10636021
100000,638,57067450,10587527
100000,639,52120989,10602079
100000,640,52284370,10624040
100000,641,57572515,10614752
100000,642,64413706,10628933
100000,643,65831527,10629147
100000,644,60927529,10630680
100000,645,58005621,10628621
100000,646,54345959,10632749
100000,647,55497595,10616619
100000,648,54571061,10613037
100000,649,59723184,10601707
100000,650,56096229,10616844
100000,651,55112423,10628640
100000,652,53042338,10626146
100000,653,58141271,10599555
100000,654,55961916,10624212
100000,655,59470119,10631380
100000,656,58760562,10631064
100000,657,72853579,10638547
100000,658,57099478,10632583
100000,659,59063338,10624557
100000,660,59382419,10613836
100000,661,59666614,10630347
100000,662,67073714,10628313
100000,663,60624446,10654622
100000,664,75242032,10628312
100000,665,73001303,10631085
100000,666,74511563,10612736
100000,667,68054690,10597409
100000,668,63906208,10630089
100000,669,57352747,10655597
100000,670,78418245,10614322
100000,671,70169385,10636236
100000,672,69611132,10637086
100000,673,72603437,10571624
100000,674,67480431,10577237
100000,675,58751431,10667935
100000,676,87726712,10655034
100000,677,71424566,10657439
100000,678,81681164,10625068
100000,679,66004379,10626120
100000,680,57811017,10618708
100000,681,63081834,10604738
100000,682,59791813,10641650
100000,683,79459360,10633099
100000,684,64668289,10595534
100000,685,55142152,10621866
100000,686,59002026,10659908
100000,687,67739419,10648571
100000,688,62315365,10625248
100000,689,62653627,10597813
100000,690,58422886,10628532
100000,691,62398145,10630019
100000,692,66331509,10650609
100000,693,67617319,10625571
100000,694,64897458,10630532
100000,695,64113139,10631055
100000,696,60869183,10610931
100000,697,77258294,10606942
100000,698,54380746,10617315
100000,699,52272608,10642084
100000,700,55821057,10623383
100000,701,56535420,10624041
100000,702,59565874,10658413
100000,703,68781224,10626418
100000,704,58166254,10640239
100000,705,79834115,10677473
100000,706,75723273,10595711
100000,707,61567218,10629716
100000,708,54802584,10616830
100000,709,71464501,10614605
100000,710,57498903,10643068
100000,711,64361312,10614896
100000,712,57074131,10629238
100000,713,62118553,10650864
100000,714,61679948,10619875
100000,715,82605556,10633092
100000,716,66967228,10626902
100000,717,62811549,10636546
100000,718,71956116,10619530
100000,719,63118872,10641649
100000,720,55009276,10617858
100000,721,56661702,10639145
100000,722,56051125,10632710
100000,723,60107718,10646230
100000,724,60360510,10596158
100000,725,61657715,10588179
100000,726,65096247,10627677
100000,727,58735974,10621777
100000,728,64072406,10640208
100000,729,74505984,10659361
100000,730,62457769,10598414
100000,731,53204313,10639585
100000,732,52547517,10628612
100000,733,61805920,10610880
100000,734,61350802,10616437
100000,735,56769524,10626575
100000,736,68017410,10611186
100000,737,65570090,10676010
100000,738,64133773,10623483
100000,739,56894579,10605688
100000,740,71907234,10614576
100000,741,69191614,10622721
100000,742,68649942,10647609
100000,743,75807821,10610303
100000,744,82398294,10636179
100000,745,88442144,10662372
100000,746,87349952,10577804
100000,747,70349477,10615191
100000,748,74156199,10618370
100000,749,66419134,10617782
100000,750,63956017,10615153
100000,751,66426776,10629148
100000,752,79675101,10617892
100000,753,71901159,10614947
100000,754,62510706,10630499
100000,755,63537841,10595700
100000,756,71933652,10645421
100000,757,57218041,10623109
100000,758,64240132,10646413
100000,759,72013359,10600325
100000,760,68593377,10614679
100000,761,58287697,10615786
100000,762,51362175,10619587
100000,763,53692308,10613554
100000,764,63599229,10623993
100000,765,58497945,10626149
100000,766,62406084,10650024
100000,767,56295108,10622498
100000,768,65959209,10579464
100000,769,64147381,10637630
100000,770,62051516,10642623
100000,771,65083712,10625326
100000,772,69622044,10602761
100000,773,60757120,10616301
100000,774,59199459,10659818
100000,775,71661163,10620762
100000,776,62232187,10651680
100000,777,59750111,10604606
100000,778,58234403,10646470
100000,779,64602658,10592761
100000,780,74645030,10657398
100000,781,134617708,17897396
100000,782,130081001,20319488
100000,783,123777035,20277660
100000,784,149926932,20313310
100000,785,135582294,20296869
100000,786,117974147,20262124
100000,787,141330270,20317345
100000,788,161732280,20268929
100000,789,120782645,20322110
100000,790,112779901,20226937
100000,791,107974133,20253085
100000,792,113657327,20336515
100000,793,103492754,20261935
100000,794,115650294,20226494
100000,795,129136222,20330962
100000,796,102463881,20241993
100000,797,106183005,20232989
100000,798,124707714,20323006
100000,799,127325097,20232827
100000,800,101498843,20206964
100000,801,100504539,20232686
100000,802,97177054,20296003
100000,803,111767840,20299283
100000,804,106386614,20240019
100000,805,119423219,20220312
100000,806,109201330,20221100
100000,807,131818786,20287039
100000,808,111064275,20263424
100000,809,106429950,20300096
100000,810,110683597,20310226
100000,811,100354982,20296098
100000,812,115307684,20326649
100000,813,109729909,20216738
100000,814,127667929,20274727
100000,815,108321908,20319116
100000,816,111978889,20254708
100000,817,104482960,20407691
100000,818,105295763,20276168
100000,819,101456908,20323721
100000,820,118473892,20335418
100000,821,98899780,20282769
100000,822,100224047,20285459
100000,823,93325725,20325617
100000,824,100084345,20284757
100000,825,92044859,20220500
100000,826,92628790,20289996
100000,827,91717858,20302080
100000,828,104133461,20265635
100000,829,96663620,20357201
100000,830,106420445,20307195
100000,831,103597277,20233812
100000,832,96429078,20248587
100000,833,111474919,20243670
100000,834,96646208,20299513
100000,835,114153635,20275185
100000,836,106514138,20275696
100000,837,101677549,20332524
100000,838,110797465,20262979
100000,839,100713595,20235357
100000,840,122816765,20253541
100000,841,132407044,20266700
100000,842,110543029,20286234
100000,843,107309107,20328907
100000,844,96759502,20269797
100000,845,100593534,20212127
100000,846,96788254,20369129
100000,847,107560300,20268328
100000,848,100449767,20239772
100000,849,107134851,20253801
100000,850,95325082,20293771
100000,851,97097769,20313931
100000,852,105606076,20317486
100000,853,98512457,20260928
100000,854,97826008,20323683
100000,855,115996171,20270909
100000,856,95245235,20295014
100000,857,98110510,20316276
100000,858,95860529,20279334
100000,859,104064551,20299284
100000,860,129101526,20217782
100000,861,110944329,20253789
100000,862,119682383,20339699
100000,863,114582316,20235438
100000,864,112821993,20313845
100000,865,186534738,20347040
100000,866,116868554,20229206
100000,867,106400336,20267574
100000,868,94690242,20364566
100000,869,96929669,20211934
100000,870,96450491,20233405
100000,871,97557325,20204661
100000,872,102901867,20234511
100000,873,105666590,20238816
100000,874,116966547,20262785
100000,875,105287718,20336517
100000,876,100316771,20281357
100000,877,96189116,20307826
100000,878,87271845,20177824
100000,879,98048924,20244451
100000,880,99916552,20316234
100000,881,100026166,20333403
100000,882,109814796,20291710
100000,883,120012031,20303690
100000,884,108162617,20324433
100000,885,104742135,20279037
100000,886,107644946,20308144
100000,887,96325620,20299407
100000,888,100886052,20310866
100000,889,100108834,20319327
100000,890,96458691,20259644
100000,891,99844587,20252348
100000,892,93095948,20266486
100000,893,104523616,20295187
100000,894,98910619,20295439
100000,895,112488244,20330503
100000,896,98417502,20302130
100000,897,101897623,20297729
100000,898,92807439,20331788
100000,899,95681156,20175601
100000,900,97043116,20258967
100000,901,96887006,20307848
100000,902,101757882,20287562
100000,903,100421271,20284933
100000,904,101088087,20282264
100000,905,93252278,20303343
100000,906,92943164,20287123
100000,907,96493541,20288249
100000,908,100876279,20325159
100000,909,98395504,20307624
100000,910,96071726,20247041
100000,911,98271830,20321503
100000,912,97432395,20322438
100000,913,95953433,20243793
100000,914,96476478,20288924
100000,915,96671192,20335349
100000,916,106287388,20277884
100000,917,113224515,20359609
100000,918,109108808,20272874
100000,919,107458077,20262339
100000,920,111272641,20284141
100000,921,96516428,20310879
100000,922,122376338,20188862
100000,923,103479217,20200527
100000,924,90370849,20259665
100000,925,95106312,20266266
100000,926,110329816,20184260
100000,927,121012295,20299196
100000,928,102272084,20253070
100000,929,97290422,20340440
100000,930,97806280,20288273
100000,931,102511795,20315920
100000,932,111430071,20306273
100000,933,103171131,20308084
100000,934,112292313,20308846
100000,935,107134074,20342677
100000,936,96342211,20345708
100000,937,155329106,20293862
100000,938,149005332,20241911
100000,939,117975796,20273581
100000,940,153780413,20290599
100000,941,125248836,20277471
100000,942,104312928,20299121
100000,943,94356569,20284801
100000,944,99730376,20259571
100000,945,106342315,20270375
100000,946,105606342,20314053
100000,947,104655400,20295546
100000,948,109016823,20234200
100000,949,101365011,20404732
100000,950,106699401,20321859
100000,951,109925310,20310491
100000,952,112404722,20305330
100000,953,102006295,20274240
100000,954,99407003,20330313
100000,955,105883840,20268926
100000,956,113779938,20332123
100000,957,125418047,20306651
100000,958,113459406,20250060
100000,959,125383284,20387723
100000,960,100628208,20290360
100000,961,102673667,20290767
100000,962,97816840,20217384
100000,963,94136960,20268384
100000,964,99563830,20268400
100000,965,94422318,20241141
100000,966,97640065,20277434
100000,967,108636014,20279807
100000,968,99633262,20271365
100000,969,103166514,20259492
100000,970,104503697,20334891
100000,971,109821044,20304144
100000,972,101451593,20297466
100000,973,103548158,20310165
100000,974,96256452,20227131
100000,975,101591045,20278677
100000,976,108054076,20282810
100000,977,130681302,20314435
100000,978,118007013,20245923
100000,979,103227425,20225033
100000,980,108559862,20252707
100000,981,98572092,20303170
100000,982,94502481,20322154
100000,983,111062547,20266525
100000,984,114998971,20220197
100000,985,97183270,20249652
100000,986,96247715,20362687
100000,987,102051637,20355835
100000,988,105402646,20347999
100000,989,101655819,20247041
100000,990,97860870,20225099
100000,991,105681313,20294755
100000,992,97631859,20291740
100000,993,94049724,20250483
100000,994,95223287,20249451
100000,995,100988302,20152962
100000,996,100297831,20286396
100000,997,95494684,20277479
100000,998,115764326,20323275
100000,999,102001691,20327007
