sampleSize,timing,keycomp
5481000,12654656617,126859052
5486000,13226278082,126984727
5491000,12891874304,127104043
5496000,12566760322,127224708
5501000,13113483446,127350503
5506000,12895413836,127476066
5511000,13360765611,127599505
5516000,12973166188,127718859
5521000,12925220007,127840336
5526000,12965031268,127964924
5531000,12941312985,128088167
5536000,13551913161,128212495
5541000,12763878945,128335120
5546000,13293463181,128458250
5551000,12661089705,128579999
5556000,12835278719,128702981
5561000,13600570469,128825704
5566000,12957599460,128951894
5571000,12889726240,129076186
5576000,12308877236,129197089
5581000,12188613054,129318209
5586000,12768004535,129444517
5591000,12426731136,129566401
5596000,12372932010,129687999
5601000,11832881972,129813523
5606000,12462336781,129934170
5611000,12893471661,130055227
5616000,12587574213,130180367
5621000,12460098892,130307422
5626000,11844806656,130429020
5631000,12538463112,130550054
5636000,12979152079,130673087
5641000,12462300730,130798043
5646000,12990394224,130920199
5651000,12574337443,131044204
5656000,12608818606,131164239
5661000,12643224160,131290696
5666000,12668118987,131412136
5671000,13132026319,131535873
5676000,12615322885,131660602
5681000,12423963223,131782059
5686000,12578678336,131904418
5691000,12917928738,132027360
5696000,12909001287,132152118
5701000,12531267440,132275357
5706000,12823192057,132398132
5711000,12409315171,132521867
5716000,12772406759,132643704
5721000,12973804848,132764939
5726000,12619579882,132889978
5731000,12752317115,133011324
5736000,12702205737,133131877
5741000,12549202140,133261550
5746000,12920413410,133382626
5751000,12957346004,133504806
5756000,12893551045,133627187
5761000,12282465545,133751161
5766000,12930771322,133872271
5771000,12640497070,133995947
5776000,12536142730,134120573
5781000,13036197697,134242622
5786000,12557999583,134366445
5791000,13162920949,134490752
5796000,12858366568,134614352
5801000,12919162100,134737323
5806000,13188845234,134859112
5811000,13403193213,134985417
5816000,13428235167,135109150
5821000,12848213481,135229706
5826000,12856033628,135354415
5831000,13033313027,135477856
5836000,12812081276,135599286
5841000,13243855782,135724836
5846000,12935249090,135848545
5851000,13489842225,135967562
5856000,12600565641,136092000
5861000,13247437361,136217157
5866000,13640703704,136340563
5871000,13239290673,136462037
5876000,13467455218,136585636
5881000,12835540777,136707758
5886000,13074145465,136831934
5891000,13295767175,136955791
5896000,12805127842,137078971
5901000,13345179109,137201040
5906000,12705818881,137325818
5911000,13172096482,137449215
5916000,13533482378,137569129
5921000,13578901433,137693203
5926000,13488875727,137820477
5931000,13210878566,137941956
5936000,13307246055,138065692
5941000,12916949301,138189147
5946000,13189580904,138312381
5951000,13203557063,138435827
5956000,13410609074,138561773
5961000,13794808264,138682634
5966000,13133246769,138803355
5971000,13422371625,138928684
5976000,13329467628,139050442
5981000,13403317680,139177975
5986000,13340260020,139298939
5991000,13560671329,139419618
5996000,13163495954,139545250
6001000,13698703962,139669121
6006000,13290708801,139791537
6011000,13309502682,139911048
6016000,13525235903,140035342
6021000,13653527133,140159956
6026000,13427888357,140280983
6031000,13107824247,140407627
6036000,13173769483,140531792
6041000,13141490852,140652469
6046000,12665070767,140776074
6051000,12865605645,140898911
6056000,12965717773,141024357
6061000,13440792009,141147040
6066000,13139352650,141270728
6071000,13045567669,141395000
6076000,13444758747,141516410
6081000,12948481742,141641113
6086000,13453972634,141763070
6091000,12662676114,141886259
6096000,13340351618,142010882
6101000,13221406166,142131570
6106000,13082749300,142256177
6111000,13171490087,142378452
6116000,12628227619,142501829
6121000,13580719900,142626553
6126000,13031133682,142750140
6131000,12872097278,142873922
6136000,13636318602,142995371
6141000,13367482625,143120698
6146000,13223318575,143245509
6151000,12730038922,143364417
6156000,13419761483,143488550
6161000,13017017498,143614268
6166000,13203461465,143734357
6171000,13370028148,143859164
6176000,13045924130,143983661
6181000,13521907875,144107377
6186000,13435215800,144231828
6191000,13565468341,144354121
6196000,13382252484,144474420
6201000,13180232865,144597876
6206000,13771922847,144724642
6211000,13078146109,144846697
6216000,13070262797,144971264
6221000,13207301955,145092160
6226000,13479427450,145215999
6231000,13752339792,145338418
6236000,13540335505,145464990
6241000,13303576217,145586941
6246000,13112497424,145711703
6251000,13786462416,145832256
6256000,13465299865,145956919
6261000,13372569619,146080887
6266000,13124074424,146205415
6271000,13183506831,146326799
6276000,13689476909,146448606
6281000,13531825290,146573786
6286000,13894666584,146696478
6291000,13264466061,146819745
6296000,13604333753,146943710
6301000,13302754939,147067182
6306000,13519405432,147191994
6311000,13451492027,147317275
6316000,13333329679,147444630
6321000,13524236503,147565389
6326000,13487748931,147692283
6331000,13837555514,147813123
6336000,13337003978,147939051
6341000,13212678565,148062787
6346000,13403365623,148185358
6351000,13877250255,148310853
6356000,14202300777,148436753
6361000,13601701080,148557271
6366000,14083733553,148686500
6371000,13659411390,148809080
6376000,14340126405,148929782
6381000,13191311881,149056476
6386000,13595992235,149181768
6391000,13658590608,149300127
6396000,13694051139,149424357
6401000,14283446412,149553539
6406000,13385595343,149678087
6411000,13755111151,149800760
6416000,13530945745,149925227
6421000,13706349806,150048119
6426000,13891189371,150174641
6431000,13586543024,150296277
6436000,13983818784,150421825
6441000,13847749669,150545048
6446000,14162727474,150672165
6451000,13567271194,150793402
6456000,14129837003,150917761
6461000,14215245582,151045173
6466000,13700605791,151166476
6471000,13867261763,151292926
6476000,13388471107,151414434
6481000,14210979344,151540674
6486000,13785853920,151666807
6491000,13941237898,151788007
6496000,13758815873,151914575
6501000,14077059273,152040109
6506000,13707644711,152161246
6511000,14238666028,152287814
6516000,14047551565,152410462
6521000,13954729143,152534012
6526000,14089586322,152657069
6531000,13836592624,152784839
6536000,13918213351,152904301
6541000,14095832338,153033115
6546000,13945785554,153158968
6551000,13776898895,153282490
6556000,13870577476,153407128
6561000,13659078537,153529513
6566000,14365311756,153653324
6571000,13944151044,153777409
6576000,13818123831,153901484
6581000,14172022564,154025493
6586000,14149354072,154153190
6591000,14289743670,154276492
6596000,13930503645,154397190
6601000,14161342508,154524312
6606000,13755686582,154651436
6611000,14521258321,154774306
6616000,14066421413,154898472
6621000,14263692863,155021122
6626000,14396193064,155143818
6631000,13650830519,155272709
6636000,14435333036,155393815
6641000,14123060160,155519291
6646000,14150395234,155641251
6651000,14132812619,155769045
6656000,14417094605,155892641
6661000,14048632061,156014918
6666000,14141905344,156139810
6671000,14146197800,156264023
6676000,14221758907,156388114
6681000,14025701139,156517263
6686000,14199978113,156637811
6691000,14306204227,156760332
6696000,13815791652,156884887
6701000,14617722721,157012538
6706000,13941922109,157134859
6711000,14707114134,157262737
6716000,14339809955,157383842
6721000,14555438880,157507369
6726000,14215126673,157629999
6731000,14502456053,157754740
6736000,14048417836,157877508
6741000,14456718997,158004031
6746000,14538485445,158128421
6751000,14290687224,158253617
6756000,14309033424,158380112
6761000,14408413382,158503501
6766000,14616560427,158626320
6771000,14763689470,158749485
6776000,14291551588,158872807
6781000,14662942780,158997365
6786000,14343806460,159123016
6791000,14275472317,159245858
6796000,14877215108,159375331
6801000,14374072042,159499790
6806000,14493160825,159623712
6811000,14128353436,159745181
6816000,14736559229,159870488
6821000,14064638929,159994673
6826000,14401139443,160120447
6831000,14686859235,160243876
6836000,14695548268,160367705
6841000,14663293287,160493152
6846000,14294683062,160616658
6851000,15050412998,160741432
6856000,14600323256,160865632
6861000,14917718572,160991014
6866000,13989030731,161114977
6871000,15284037617,161235135
6876000,14916125608,161364535
6881000,14438701002,161484129
6886000,15059879346,161611135
6891000,14716234173,161736937
6896000,14310119254,161859196
6901000,15585757411,161984237
6906000,14571620217,162110440
6911000,14808646351,162232754
6916000,14319706025,162356048
6921000,14635662512,162483332
6926000,15153918847,162607307
6931000,14808196215,162732297
6936000,14812925683,162855479
6941000,14683408170,162976982
6946000,14912872160,163101972
6951000,14931248212,163227165
6956000,15136531098,163352498
6961000,14887967247,163477829
6966000,15008638162,163601575
6971000,14737328097,163724523
6976000,15064912345,163852935
6981000,15062657120,163977732
6986000,15275806405,164099418
6991000,14983091166,164224986
6996000,14943563449,164349266
7001000,14802218683,164473709
7006000,14790508267,164598104
7011000,15070024360,164724111
7016000,15154503832,164845884
7021000,15233736522,164973468
7026000,14901688859,165094221
7031000,14767892201,165220210
7036000,15383612177,165344683
7041000,14916932050,165468485
7046000,14886792771,165593967
7051000,15124258618,165720840
7056000,15549043371,165841897
7061000,15481228870,165965316
7066000,14562409739,166091385
7071000,14744215885,166214298
7076000,15356743632,166340287
7081000,15110886684,166465136
7086000,15231726300,166591474
7091000,14879798119,166711780
7096000,15338361218,166838443
7101000,15323495068,166963849
7106000,14948044475,167087571
7111000,15456706466,167212437
7116000,15077303862,167338435
7121000,15437014162,167460635
7126000,14849086034,167583895
7131000,15286801920,167710394
7136000,14997460923,167832270
7141000,15538742330,167957537
7146000,14814713384,168081232
7151000,15371721824,168209451
7156000,15065431230,168333351
7161000,15888105676,168456954
7166000,14987988068,168582383
7171000,15510672296,168706072
7176000,15317936232,168830303
7181000,15779986382,168955933
7186000,15169506039,169078672
7191000,15072593203,169202766
7196000,14952268854,169327493
7201000,15495694361,169452559
7206000,15018056749,169579264
7211000,15674039491,169699459
7216000,15375430976,169826528
7221000,15441694869,169948949
7226000,15488731253,170077648
7231000,15172631038,170201377
7236000,15278834151,170326925
7241000,15516788358,170450737
7246000,15637127961,170573031
7251000,15606660207,170696469
7256000,15771035992,170820763
7261000,15480464350,170946247
7266000,15830488460,171072106
7271000,15742822476,171196358
7276000,15574780330,171318978
7281000,15673769727,171445165
7286000,15815008643,171566506
7291000,15788956502,171690843
7296000,15079118088,171815907
7301000,15509596038,171943527
7306000,15828951960,172065635
7311000,15556315251,172188387
7316000,15624252692,172316678
7321000,15716230381,172439425
7326000,15969202986,172565618
7331000,15677672258,172686937
7336000,15610401817,172813811
7341000,15610869347,172938352
7346000,15776317463,173063425
7351000,15529907294,173189176
7356000,15338518112,173310416
7361000,15975106872,173439772
7366000,15720689529,173561934
7371000,15781357193,173687987
7376000,15247084561,173811147
7381000,15463383334,173935883
7386000,15349441410,174063885
7391000,15767681581,174183122
7396000,15470068544,174311295
7401000,16112237574,174436722
7406000,15504033671,174559766
7411000,15674437452,174688951
7416000,15570644431,174810048
7421000,15836355916,174935496
7426000,15445873335,175061367
7431000,15933494752,175186941
7436000,15788318375,175310940
7441000,16620224096,175433680
7446000,15490227980,175559906
7451000,16049281146,175683883
7456000,15475679947,175809713
7461000,15803134242,175934204
7466000,15615305084,176059431
7471000,16276178861,176185071
7476000,16029856051,176307722
7481000,15938175083,176431958
7486000,16039281306,176556765
7491000,15777816865,176682048
7496000,15845615707,176808381
7501000,15874412525,176932969
7506000,15825164038,177056662
7511000,15733515849,177183705
7516000,15694135213,177306157
7521000,15677262970,177432204
7526000,15879284932,177555368
7531000,16167241087,177681717
7536000,16038537584,177803562
7541000,15502238801,177928879
7546000,15963637057,178054007
7551000,15970878390,178183407
7556000,16127958816,178305325
7561000,15803725978,178431882
7566000,15784286551,178553290
7571000,12718462749,178677805
7576000,11723367819,178808565
7581000,11743838617,178929098
7586000,11443743537,179055887
7591000,11727937003,179179305
7596000,11298762733,179305407
7601000,11708333117,179428625
7606000,11895847810,179552458
7611000,11648129723,179679188
7616000,11736211378,179802722
7621000,11432126307,179928509
7626000,11601845146,180052101
7631000,12142146481,180178259
7636000,11469972317,180303138
7641000,11486738701,180426993
7646000,11755846789,180554272
7651000,11562632059,180676432
7656000,11991711242,180802844
7661000,11741125219,180927369
7666000,11708361445,181051309
7671000,11797529789,181179566
7676000,11769255350,181302711
7681000,11949935846,181424493
7686000,12263854057,181550412
7691000,11714855072,181676359
7696000,11829491856,181802975
7701000,11585435249,181926571
7706000,11848265883,182050052
7711000,12232531084,182174675
7716000,11556639148,182300475
7721000,12027056030,182426496
7726000,11915703617,182552102
7731000,11720893405,182674457
7736000,11912343757,182798522
7741000,11894239847,182924275
7746000,11957453818,183050538
7751000,12158372796,183176118
7756000,11606621955,183295643
7761000,11859175071,183423163
7766000,11944309646,183548177
7771000,11954640861,183671549
7776000,11804221955,183803434
7781000,11621837733,183922256
7786000,12000107230,184050833
7791000,12082663970,184173825
7796000,11845058318,184298378
7801000,12067035873,184423335
7806000,11677613152,184547922
7811000,12021818224,184672143
7816000,11992510242,184797688
7821000,11980508562,184919444
7826000,12015174477,185047121
7831000,11661316018,185172819
7836000,11835077000,185298488
7841000,12245673800,185422952
7846000,12161180817,185545759
7851000,12049477425,185668249
7856000,12074927308,185796266
7861000,12334755669,185922739
7866000,12305354452,186046163
7871000,12284170037,186172876
7876000,12179823853,186294505
7881000,11900235058,186423943
7886000,12002513668,186545428
7891000,12214595578,186669147
7896000,11795763455,186797320
7901000,11919400089,186921343
7906000,12093225515,187044885
7911000,11754904112,187169424
7916000,11937085361,187296767
7921000,11817823187,187421130
7926000,11961679138,187543161
7931000,12189105010,187670233
7936000,12266772909,187796090
7941000,12413795983,187920889
7946000,12574877736,188046387
7951000,12340551192,188169794
7956000,12719296913,188295158
7961000,12390906609,188421604
7966000,12101866478,188545952
7971000,12410683070,188671570
7976000,12301148039,188795643
7981000,12531115378,188921563
7986000,12425815665,189044166
7991000,12221136735,189169049
7996000,12426859518,189296093
8001000,11937475921,189420675
8006000,12181690876,189544395
8011000,12101118922,189667737
8016000,11943946381,189795717
8021000,12166764034,189917096
8026000,12209190744,190044845
8031000,12509696963,190168618
8036000,12667650496,190294045
8041000,12398454895,190418184
8046000,12782647149,190543891
8051000,12288946445,190669348
8056000,12317538000,190796193
8061000,12610953747,190918697
8066000,12092057303,191043339
8071000,12384150562,191166198
8076000,12014697869,191293694
8081000,12669784581,191419146
8086000,12273524211,191544593
8091000,12146776743,191669906
8096000,12527852775,191795349
8101000,11922600680,191916796
8106000,12384113580,192046595
8111000,11992262285,192170993
8116000,12309900742,192294890
8121000,12193907183,192415544
8126000,12495340755,192545925
8131000,12705980794,192669049
8136000,12694619658,192792247
8141000,12434776111,192920070
8146000,12920324737,193044460
8151000,12644635925,193168901
8156000,12592186161,193294774
8161000,12746883116,193416824
8166000,12520499048,193543944
8171000,12791905914,193667348
8176000,12842315299,193794092
8181000,12677232107,193916210
8186000,12785095456,194043398
8191000,12726840210,194171619
8196000,12503531367,194291944
8201000,12416542583,194418528
8206000,12648810380,194544206
8211000,12402102511,194666674
8216000,12734566534,194792124
8221000,12425481226,194916571
8226000,12508167999,195040604
8231000,12752493870,195167495
8236000,12640719723,195294055
8241000,13164479588,195417850
8246000,12629077626,195546120
8251000,12171353979,195670445
8256000,12951408777,195792827
8261000,12858190013,195917750
8266000,12899972643,196041846
8271000,12878490845,196170673
8276000,12470494966,196294284
8281000,12848004732,196417660
8286000,12430820016,196544309
8291000,12491880045,196667135
8296000,12660631217,196790755
8301000,12577824807,196919775
8306000,12380743116,197041540
8311000,12517962589,197167595
8316000,12677906043,197292871
8321000,12659137206,197421619
8326000,12889967469,197541557
8331000,13066241044,197667196
8336000,12112010138,197796571
8341000,12642078725,197917347
8346000,12863342900,198042963
8351000,12801224165,198170594
8356000,12994014944,198295944
8361000,12911178427,198419350
8366000,13016022371,198543540
8371000,12533231107,198665762
8376000,12774195327,198796485
8381000,12498831526,198913933
8386000,12705291025,199045860
8391000,12781237499,199170773
8396000,13013461914,199296290
8401000,12687500407,199424945
8406000,12344368672,199551829
8411000,12831378472,199676091
8416000,13176366959,199804054
8421000,12954201227,199929328
8426000,12957879645,200057907
8431000,12778767539,200183877
8436000,13157136217,200311038
8441000,13055941259,200440190
8446000,12874463821,200567498
8451000,13399473976,200690017
8456000,12735232848,200822729
8461000,12947061728,200948320
8466000,12831891856,201075366
8471000,13271895219,201201466
8476000,12750857820,201328531
8481000,12979177334,201458717
8486000,13226389993,201586350
8491000,12895328233,201706920
8496000,13396736253,201833081
8501000,12988876779,201964574
8506000,13269069928,202090621
8511000,13419362950,202218824
8516000,13237098687,202342257
8521000,13825307957,202474051
8526000,13297914336,202599768
8531000,13339776859,202721981
8536000,13190873071,202851504
8541000,13004723885,202983790
8546000,13594875902,203106283
8551000,13275238385,203235066
8556000,13331113206,203360346
8561000,12958421328,203487999
8566000,13323669302,203617730
8571000,13306762284,203742986
8576000,13126187572,203869475
8581000,13375921230,203995817
8586000,13013128818,204124364
8591000,13565151539,204251380
8596000,13392661056,204376709
8601000,13841613946,204503141
8606000,13460453747,204631478
8611000,13709069357,204761615
8616000,13578125189,204883222
8621000,13530099546,205015091
8626000,13478675634,205139589
8631000,13595479358,205265491
8636000,13594701418,205396255
8641000,13391028114,205521569
8646000,13415742145,205647731
8651000,13193045519,205772339
8656000,13224607101,205900660
8661000,13644289321,206025756
8666000,13796639081,206155289
8671000,13675950475,206283148
8676000,13421144587,206406113
8681000,13462363093,206539643
8686000,13741721969,206663485
8691000,13433204566,206789948
8696000,13857751570,206914930
8701000,13495034733,207042295
8706000,13914205973,207172362
8711000,13585581026,207297951
8716000,14295125309,207428277
8721000,13556153313,207552655
8726000,13977071237,207681257
8731000,13396693702,207805213
8736000,13361200585,207932959
8741000,13609599708,208061987
8746000,13418585628,208186853
8751000,13515986318,208315518
8756000,13488597640,208442830
8761000,13957537848,208570121
8766000,13375801925,208700340
8771000,13732456404,208822548
8776000,13612848834,208951463
8781000,13704731272,209075099
8786000,13772997418,209204678
8791000,13634949553,209331820
8796000,14236620522,209461982
8801000,13917469107,209585265
8806000,14087159593,209713700
8811000,13837182024,209838234
8816000,13821107054,209967131
8821000,13734559756,210091768
8826000,13665235920,210220930
8831000,13760911954,210348279
8836000,13580375203,210474845
8841000,14114931969,210602392
8846000,13641292495,210726467
8851000,13834465117,210857201
8856000,14108661004,210984082
8861000,14167437262,211109322
8866000,13752589082,211240014
8871000,13935753800,211365089
8876000,14132719334,211491139
8881000,14213460703,211618592
8886000,13851767124,211746269
8891000,13910442256,211874281
8896000,14218928005,211999721
8901000,14288245498,212128489
8906000,14199588238,212254168
8911000,13994361502,212380221
8916000,13917811587,212507016
8921000,13860965545,212631876
8926000,14234951518,212766961
8931000,14151497108,212890901
8936000,14079478860,213015445
8941000,14311232601,213143328
8946000,13830888697,213270756
8951000,14361478151,213400117
8956000,13755792241,213528126
8961000,14005703137,213654356
8966000,14136071782,213782308
8971000,14273270770,213904796
8976000,13902799483,214032070
8981000,13849404372,214160156
8986000,14121616910,214287713
8991000,13869020860,214415613
8996000,14046689022,214541623
9001000,14010583000,214669239
9006000,14212574458,214797929
9011000,13867156067,214924806
9016000,14163583693,215051452
9021000,14259715713,215175042
9026000,13914433072,215302316
9031000,14115773132,215432225
9036000,14419603244,215559138
9041000,14550340556,215687521
9046000,14527873657,215814523
9051000,14574746324,215940010
9056000,13947939010,216068618
9061000,14545111487,216195183
9066000,14080928515,216320691
9071000,14463535667,216448436
9076000,14014974146,216574039
9081000,14273184422,216702825
9086000,14346817328,216829520
9091000,13842901139,216955671
9096000,14261234848,217084853
9101000,14373509693,217208672
9106000,14139111356,217339202
9111000,14191249230,217464549
9116000,14490074974,217591353
9121000,14071674385,217722307
9126000,14031509327,217848674
9131000,14437051824,217973118
9136000,14242000998,218100674
9141000,14556019741,218229271
9146000,14421369747,218357601
9151000,14467811778,218483192
9156000,14393969708,218611276
9161000,14307026724,218738152
9166000,14199624320,218868146
9171000,14377678218,218989716
9176000,14506621666,219118227
9181000,14517703724,219247806
9186000,14570286339,219374205
9191000,14833079306,219500978
9196000,14412551705,219626935
9201000,14929652409,219755411
9206000,14317707398,219880066
9211000,14989883047,220010025
9216000,14364088454,220135972
9221000,14535375769,220261345
9226000,14819641267,220390258
9231000,14612931784,220519000
9236000,14733890506,220645824
9241000,14453990638,220773439
9246000,14897914263,220898166
9251000,14105211814,221028736
9256000,14961994378,221154750
9261000,14542948039,221278269
9266000,14708879536,221409847
9271000,14570266289,221533185
9276000,14769561300,221664015
9281000,14619574937,221786457
9286000,15011933254,221916135
9291000,14653160796,222048802
9296000,14920077300,222171762
9301000,14612348427,222297609
9306000,15048970795,222425356
9311000,14942327981,222553104
9316000,15156796938,222681047
9321000,14727813110,222806227
9326000,14498209156,222934913
9331000,14931424684,223063324
9336000,15028975006,223187895
9341000,15133098281,223318129
9346000,14783587998,223447011
9351000,15567965471,223571220
9356000,14791246692,223696593
9361000,15305524165,223826145
9366000,15057443318,223948702
9371000,14839382477,224077812
9376000,14697799960,224210173
9381000,15368801723,224331486
9386000,14696889631,224463597
9391000,15232302138,224590194
9396000,14717795998,224712990
9401000,14697200309,224841375
9406000,14868750371,224969161
9411000,15049553793,225098374
9416000,14866043452,225219936
9421000,14922170570,225351375
9426000,14826875665,225474185
9431000,14909429093,225603096
9436000,14566147679,225725752
9441000,15218184387,225859542
9446000,15116559090,225987628
9451000,15111868651,226112709
9456000,15146348784,226241380
9461000,15232494069,226369346
9466000,14982638461,226497099
9471000,14865213697,226622718
9476000,14699981932,226752947
9481000,14408702368,226876596
9486000,15087773172,227003839
9491000,14737966255,227135403
9496000,14870655377,227260446
9501000,14711909855,227390261
9506000,15214074023,227514166
9511000,14914926092,227642462
9516000,15393602184,227768992
9521000,15026488067,227896785
9526000,15267028297,228028268
9531000,14870282861,228152115
9536000,15188373651,228283091
9541000,15058481305,228406318
9546000,15361699561,228532890
9551000,15202858700,228657159
9556000,15092601088,228786449
9561000,14475927338,228916045
9566000,14866561232,229045845
9571000,15090802424,229169766
9576000,15426342655,229298060
9581000,14758657600,229424943
9586000,15391653139,229552610
9591000,15437004641,229678950
9596000,15248389287,229806694
9601000,15077187656,229934200
9606000,14975271695,230061154
9611000,14927707587,230190985
9616000,15173173065,230317827
9621000,15049340711,230442323
9626000,15079309463,230572466
9631000,15115586782,230697131
9636000,15373097163,230825750
9641000,15472253287,230951775
9646000,15110586257,231082890
9651000,15357798376,231211679
9656000,15115196212,231336451
9661000,15306957571,231465156
9666000,15197202538,231592692
9671000,15307396142,231718931
9676000,15432045692,231844749
9681000,15468567347,231972356
9686000,15016036926,232099102
9691000,15636599476,232228986
9696000,15094246251,232352892
9701000,15472612344,232484303
9706000,15158919155,232614512
9711000,15272510878,232738876
9716000,14991060372,232865080
9721000,15843478915,232989799
9726000,15314915012,233118568
9731000,15429847455,233246085
9736000,15368738437,233374294
9741000,15969442756,233504696
9746000,15669510166,233627508
9751000,15618509979,233756830
9756000,15506394507,233885452
9761000,15785909204,234012964
9766000,15434632390,234137001
9771000,15669181361,234264959
9776000,15723833732,234392007
9781000,15692109794,234525464
9786000,15387424928,234647462
9791000,15599935409,234777745
9796000,15010745099,234906341
9801000,15934511136,235030187
9806000,15251662593,235161299
9811000,15770255345,235283699
9816000,15459878732,235412117
9821000,15962051339,235538392
9826000,15820745340,235671120
9831000,15678645612,235796244
9836000,15642850421,235923755
9841000,16097897632,236050433
9846000,15783217325,236178401
9851000,16090377733,236308948
9856000,15894808033,236432421
9861000,15517341258,236559937
9866000,15436850425,236684366
9871000,15525016763,236816984
9876000,15374713810,236941556
9881000,15729449850,237070095
9886000,15647239305,237195825
9891000,15680888623,237322425
9896000,15388968134,237454249
9901000,15777776867,237577427
9906000,16043878739,237705354
9911000,15677652277,237830565
9916000,15781491226,237962890
9921000,15804562993,238089619
9926000,15964530387,238215091
9931000,15901192494,238344587
9936000,15771635193,238468921
9941000,15704622235,238598985
9946000,15677331927,238722258
9951000,15881786943,238851985
9956000,15542426379,238980680
9961000,15669925918,239104831
9966000,15990764743,239233221
9971000,15922827229,239363949
9976000,16135700728,239493398
9981000,15720361833,239620956
9986000,15889145009,239743664
9991000,16220122106,239873445
9996000,16484779918,240000162
